pos,generation,rank,score,id
"[(345.0, 560.0), (328.0, 489.0), (371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (45.0, 549.0), (220.0, 307.0), (2.0, 897.0), (278.0, 434.0), (724.0, 631.0), (908.0, 534.0), (643.0, 404.0), (273.0, 105.0), (508.0, 31.0), (602.0, 68.0), (758.0, 405.0), (951.0, 209.0), (276.0, 666.0), (774.0, 130.0), (628.0, 311.0), (528.0, 794.0), (493.0, 970.0), (875.0, 407.0), (436.0, 619.0), (704.0, 995.0), (437.0, 601.0), (116.0, 69.0), (330.0, 410.0), (501.0, 287.0), (549.0, 329.0), (708.0, 99.0), (189.0, 739.0), (573.0, 903.0), (761.0, 772.0), (921.0, 964.0), (837.0, 787.0), (938.0, 646.0), (444.0, 428.0), (684.0, 273.0), (929.0, 389.0), (796.0, 310.0), (898.0, 898.0), (730.0, 742.0), (897.0, 324.0), (862.0, 361.0), (964.0, 726.0), (494.0, 898.0), (901.0, 639.0)]",109,11,17776.48656944467,6530
"[(708.0, 99.0), (508.0, 31.0), (501.0, 287.0), (116.0, 69.0), (273.0, 105.0), (345.0, 560.0), (328.0, 489.0), (371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (45.0, 549.0), (220.0, 307.0), (898.0, 898.0), (730.0, 742.0), (494.0, 898.0), (908.0, 534.0), (761.0, 772.0), (964.0, 726.0), (901.0, 639.0), (444.0, 428.0), (573.0, 903.0), (921.0, 964.0), (796.0, 310.0), (628.0, 311.0), (684.0, 273.0), (875.0, 407.0), (189.0, 739.0), (724.0, 631.0), (862.0, 361.0), (951.0, 209.0), (929.0, 389.0), (602.0, 68.0), (493.0, 970.0), (704.0, 995.0), (938.0, 646.0), (897.0, 324.0), (837.0, 787.0), (549.0, 329.0), (2.0, 897.0), (643.0, 404.0), (774.0, 130.0), (437.0, 601.0), (436.0, 619.0), (278.0, 434.0), (330.0, 410.0), (276.0, 666.0), (528.0, 794.0), (758.0, 405.0)]",143,12,17787.082757399752,8613
"[(101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (45.0, 549.0), (220.0, 307.0), (2.0, 897.0), (278.0, 434.0), (330.0, 410.0), (501.0, 287.0), (549.0, 329.0), (708.0, 99.0), (189.0, 739.0), (276.0, 666.0), (761.0, 772.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (774.0, 130.0), (897.0, 324.0), (951.0, 209.0), (684.0, 273.0), (875.0, 407.0), (796.0, 310.0), (437.0, 601.0), (602.0, 68.0), (573.0, 903.0), (345.0, 560.0), (508.0, 31.0), (116.0, 69.0), (730.0, 742.0), (938.0, 646.0), (908.0, 534.0), (493.0, 970.0), (528.0, 794.0), (929.0, 389.0), (964.0, 726.0), (371.0, 429.0), (273.0, 105.0), (328.0, 489.0), (444.0, 428.0), (436.0, 619.0), (628.0, 311.0), (862.0, 361.0), (724.0, 631.0), (901.0, 639.0), (494.0, 898.0), (837.0, 787.0), (758.0, 405.0), (643.0, 404.0), (213.0, 639.0)]",165,13,17801.26068729255,9915
"[(189.0, 739.0), (45.0, 549.0), (330.0, 410.0), (444.0, 428.0), (493.0, 970.0), (704.0, 995.0), (116.0, 69.0), (273.0, 105.0), (345.0, 560.0), (328.0, 489.0), (371.0, 429.0), (2.0, 897.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (220.0, 307.0), (898.0, 898.0), (964.0, 726.0), (494.0, 898.0), (938.0, 646.0), (929.0, 389.0), (437.0, 601.0), (724.0, 631.0), (730.0, 742.0), (921.0, 964.0), (908.0, 534.0), (758.0, 405.0), (837.0, 787.0), (951.0, 209.0), (901.0, 639.0), (573.0, 903.0), (549.0, 329.0), (508.0, 31.0), (628.0, 311.0), (278.0, 434.0), (276.0, 666.0), (528.0, 794.0), (761.0, 772.0), (501.0, 287.0), (796.0, 310.0), (643.0, 404.0), (875.0, 407.0), (436.0, 619.0), (862.0, 361.0), (684.0, 273.0), (774.0, 130.0), (602.0, 68.0), (897.0, 324.0), (708.0, 99.0)]",107,14,17820.317525889528,6432
"[(549.0, 329.0), (708.0, 99.0), (189.0, 739.0), (276.0, 666.0), (761.0, 772.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (774.0, 130.0), (897.0, 324.0), (951.0, 209.0), (684.0, 273.0), (116.0, 69.0), (273.0, 105.0), (345.0, 560.0), (328.0, 489.0), (371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (45.0, 549.0), (220.0, 307.0), (2.0, 897.0), (758.0, 405.0), (528.0, 794.0), (796.0, 310.0), (643.0, 404.0), (330.0, 410.0), (508.0, 31.0), (628.0, 311.0), (436.0, 619.0), (730.0, 742.0), (908.0, 534.0), (493.0, 970.0), (494.0, 898.0), (837.0, 787.0), (602.0, 68.0), (501.0, 287.0), (929.0, 389.0), (573.0, 903.0), (862.0, 361.0), (875.0, 407.0), (964.0, 726.0), (278.0, 434.0), (437.0, 601.0), (901.0, 639.0), (938.0, 646.0), (444.0, 428.0), (724.0, 631.0)]",179,15,17859.609288747626,10774
"[(501.0, 287.0), (116.0, 69.0), (273.0, 105.0), (345.0, 560.0), (328.0, 489.0), (371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (45.0, 549.0), (220.0, 307.0), (437.0, 601.0), (724.0, 631.0), (730.0, 742.0), (921.0, 964.0), (908.0, 534.0), (758.0, 405.0), (837.0, 787.0), (951.0, 209.0), (901.0, 639.0), (573.0, 903.0), (549.0, 329.0), (508.0, 31.0), (708.0, 99.0), (964.0, 726.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (602.0, 68.0), (493.0, 970.0), (436.0, 619.0), (494.0, 898.0), (278.0, 434.0), (898.0, 898.0), (704.0, 995.0), (862.0, 361.0), (444.0, 428.0), (628.0, 311.0), (330.0, 410.0), (276.0, 666.0), (774.0, 130.0), (929.0, 389.0), (684.0, 273.0), (897.0, 324.0), (796.0, 310.0), (761.0, 772.0), (2.0, 897.0), (189.0, 739.0), (528.0, 794.0)]",195,16,17914.53700776231,11726
"[(951.0, 209.0), (897.0, 324.0), (328.0, 489.0), (371.0, 429.0), (602.0, 68.0), (724.0, 631.0), (573.0, 903.0), (493.0, 970.0), (528.0, 794.0), (2.0, 897.0), (98.0, 711.0), (3.0, 517.0), (330.0, 410.0), (116.0, 69.0), (45.0, 549.0), (758.0, 405.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (643.0, 404.0), (436.0, 619.0), (862.0, 361.0), (796.0, 310.0), (549.0, 329.0), (273.0, 105.0), (278.0, 434.0), (220.0, 307.0), (704.0, 995.0), (964.0, 726.0), (837.0, 787.0), (898.0, 898.0), (494.0, 898.0), (101.0, 482.0), (189.0, 739.0), (508.0, 31.0), (501.0, 287.0), (774.0, 130.0), (684.0, 273.0), (213.0, 639.0), (276.0, 666.0), (921.0, 964.0), (730.0, 742.0), (875.0, 407.0), (708.0, 99.0), (437.0, 601.0), (628.0, 311.0), (345.0, 560.0), (761.0, 772.0), (908.0, 534.0), (444.0, 428.0)]",92,17,17917.913938996186,5536
"[(2.0, 897.0), (704.0, 995.0), (921.0, 964.0), (528.0, 794.0), (837.0, 787.0), (774.0, 130.0), (796.0, 310.0), (189.0, 739.0), (643.0, 404.0), (708.0, 99.0), (508.0, 31.0), (501.0, 287.0), (116.0, 69.0), (273.0, 105.0), (345.0, 560.0), (328.0, 489.0), (371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (45.0, 549.0), (220.0, 307.0), (898.0, 898.0), (964.0, 726.0), (494.0, 898.0), (938.0, 646.0), (929.0, 389.0), (602.0, 68.0), (897.0, 324.0), (875.0, 407.0), (437.0, 601.0), (628.0, 311.0), (862.0, 361.0), (684.0, 273.0), (549.0, 329.0), (761.0, 772.0), (908.0, 534.0), (758.0, 405.0), (730.0, 742.0), (278.0, 434.0), (436.0, 619.0), (444.0, 428.0), (724.0, 631.0), (493.0, 970.0), (276.0, 666.0), (330.0, 410.0), (951.0, 209.0), (901.0, 639.0), (573.0, 903.0)]",77,18,17978.52630951763,4643
"[(758.0, 405.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (643.0, 404.0), (436.0, 619.0), (862.0, 361.0), (796.0, 310.0), (549.0, 329.0), (273.0, 105.0), (278.0, 434.0), (220.0, 307.0), (189.0, 739.0), (528.0, 794.0), (345.0, 560.0), (328.0, 489.0), (371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (45.0, 549.0), (116.0, 69.0), (330.0, 410.0), (704.0, 995.0), (494.0, 898.0), (774.0, 130.0), (508.0, 31.0), (444.0, 428.0), (684.0, 273.0), (628.0, 311.0), (708.0, 99.0), (276.0, 666.0), (2.0, 897.0), (908.0, 534.0), (921.0, 964.0), (573.0, 903.0), (501.0, 287.0), (493.0, 970.0), (761.0, 772.0), (951.0, 209.0), (437.0, 601.0), (875.0, 407.0), (602.0, 68.0), (730.0, 742.0), (898.0, 898.0), (837.0, 787.0), (964.0, 726.0), (897.0, 324.0), (724.0, 631.0)]",168,19,17990.897730529392,10101
"[(774.0, 130.0), (708.0, 99.0), (371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (444.0, 428.0), (3.0, 517.0), (330.0, 410.0), (98.0, 711.0), (45.0, 549.0), (220.0, 307.0), (345.0, 560.0), (437.0, 601.0), (724.0, 631.0), (730.0, 742.0), (921.0, 964.0), (908.0, 534.0), (758.0, 405.0), (837.0, 787.0), (951.0, 209.0), (901.0, 639.0), (573.0, 903.0), (549.0, 329.0), (508.0, 31.0), (898.0, 898.0), (964.0, 726.0), (493.0, 970.0), (2.0, 897.0), (494.0, 898.0), (189.0, 739.0), (862.0, 361.0), (796.0, 310.0), (643.0, 404.0), (929.0, 389.0), (938.0, 646.0), (278.0, 434.0), (276.0, 666.0), (761.0, 772.0), (704.0, 995.0), (328.0, 489.0), (436.0, 619.0), (528.0, 794.0), (684.0, 273.0), (273.0, 105.0), (116.0, 69.0), (602.0, 68.0), (875.0, 407.0), (897.0, 324.0), (501.0, 287.0), (628.0, 311.0)]",113,20,17999.35347123299,6789
"[(371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (45.0, 549.0), (220.0, 307.0), (549.0, 329.0), (862.0, 361.0), (758.0, 405.0), (724.0, 631.0), (684.0, 273.0), (875.0, 407.0), (774.0, 130.0), (708.0, 99.0), (929.0, 389.0), (908.0, 534.0), (704.0, 995.0), (761.0, 772.0), (921.0, 964.0), (276.0, 666.0), (189.0, 739.0), (528.0, 794.0), (964.0, 726.0), (2.0, 897.0), (796.0, 310.0), (345.0, 560.0), (901.0, 639.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (436.0, 619.0), (437.0, 601.0), (837.0, 787.0), (278.0, 434.0), (628.0, 311.0), (951.0, 209.0), (938.0, 646.0), (602.0, 68.0), (508.0, 31.0), (328.0, 489.0), (501.0, 287.0), (730.0, 742.0), (897.0, 324.0), (643.0, 404.0), (898.0, 898.0), (330.0, 410.0), (444.0, 428.0), (116.0, 69.0), (273.0, 105.0)]",103,21,18002.929419352375,6203
"[(684.0, 273.0), (116.0, 69.0), (273.0, 105.0), (345.0, 560.0), (328.0, 489.0), (371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (45.0, 549.0), (220.0, 307.0), (501.0, 287.0), (549.0, 329.0), (708.0, 99.0), (189.0, 739.0), (573.0, 903.0), (761.0, 772.0), (921.0, 964.0), (837.0, 787.0), (938.0, 646.0), (444.0, 428.0), (929.0, 389.0), (278.0, 434.0), (704.0, 995.0), (493.0, 970.0), (758.0, 405.0), (508.0, 31.0), (875.0, 407.0), (436.0, 619.0), (951.0, 209.0), (901.0, 639.0), (964.0, 726.0), (898.0, 898.0), (730.0, 742.0), (2.0, 897.0), (862.0, 361.0), (628.0, 311.0), (643.0, 404.0), (437.0, 601.0), (897.0, 324.0), (602.0, 68.0), (908.0, 534.0), (724.0, 631.0), (528.0, 794.0), (494.0, 898.0), (276.0, 666.0), (330.0, 410.0), (796.0, 310.0), (774.0, 130.0)]",182,22,18051.003664873362,10953
"[(708.0, 99.0), (508.0, 31.0), (501.0, 287.0), (116.0, 69.0), (273.0, 105.0), (345.0, 560.0), (328.0, 489.0), (371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (602.0, 68.0), (758.0, 405.0), (908.0, 534.0), (901.0, 639.0), (724.0, 631.0), (2.0, 897.0), (278.0, 434.0), (628.0, 311.0), (436.0, 619.0), (951.0, 209.0), (875.0, 407.0), (437.0, 601.0), (938.0, 646.0), (929.0, 389.0), (528.0, 794.0), (898.0, 898.0), (761.0, 772.0), (643.0, 404.0), (921.0, 964.0), (494.0, 898.0), (730.0, 742.0), (189.0, 739.0), (276.0, 666.0), (493.0, 970.0), (573.0, 903.0), (45.0, 549.0), (964.0, 726.0), (704.0, 995.0), (774.0, 130.0), (862.0, 361.0), (897.0, 324.0), (549.0, 329.0), (684.0, 273.0), (796.0, 310.0), (837.0, 787.0), (330.0, 410.0), (220.0, 307.0), (444.0, 428.0)]",132,23,18056.684221754753,7933
"[(549.0, 329.0), (508.0, 31.0), (602.0, 68.0), (116.0, 69.0), (2.0, 897.0), (278.0, 434.0), (724.0, 631.0), (501.0, 287.0), (273.0, 105.0), (628.0, 311.0), (189.0, 739.0), (528.0, 794.0), (345.0, 560.0), (328.0, 489.0), (371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (45.0, 549.0), (220.0, 307.0), (862.0, 361.0), (758.0, 405.0), (774.0, 130.0), (898.0, 898.0), (938.0, 646.0), (761.0, 772.0), (437.0, 601.0), (436.0, 619.0), (796.0, 310.0), (643.0, 404.0), (875.0, 407.0), (921.0, 964.0), (573.0, 903.0), (837.0, 787.0), (730.0, 742.0), (493.0, 970.0), (704.0, 995.0), (276.0, 666.0), (951.0, 209.0), (330.0, 410.0), (901.0, 639.0), (929.0, 389.0), (964.0, 726.0), (494.0, 898.0), (444.0, 428.0), (908.0, 534.0), (684.0, 273.0), (897.0, 324.0), (708.0, 99.0)]",71,24,18067.833306018012,4294
"[(345.0, 560.0), (328.0, 489.0), (371.0, 429.0), (2.0, 897.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (220.0, 307.0), (898.0, 898.0), (964.0, 726.0), (908.0, 534.0), (730.0, 742.0), (549.0, 329.0), (508.0, 31.0), (602.0, 68.0), (116.0, 69.0), (278.0, 434.0), (724.0, 631.0), (501.0, 287.0), (273.0, 105.0), (628.0, 311.0), (796.0, 310.0), (951.0, 209.0), (774.0, 130.0), (276.0, 666.0), (684.0, 273.0), (45.0, 549.0), (444.0, 428.0), (437.0, 601.0), (938.0, 646.0), (862.0, 361.0), (708.0, 99.0), (761.0, 772.0), (528.0, 794.0), (704.0, 995.0), (436.0, 619.0), (493.0, 970.0), (189.0, 739.0), (494.0, 898.0), (330.0, 410.0), (573.0, 903.0), (897.0, 324.0), (901.0, 639.0), (758.0, 405.0), (929.0, 389.0), (837.0, 787.0), (921.0, 964.0), (875.0, 407.0), (643.0, 404.0)]",129,25,18081.349808445248,7721
"[(276.0, 666.0), (761.0, 772.0), (704.0, 995.0), (328.0, 489.0), (436.0, 619.0), (528.0, 794.0), (684.0, 273.0), (273.0, 105.0), (116.0, 69.0), (602.0, 68.0), (875.0, 407.0), (897.0, 324.0), (508.0, 31.0), (501.0, 287.0), (345.0, 560.0), (371.0, 429.0), (213.0, 639.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (45.0, 549.0), (494.0, 898.0), (929.0, 389.0), (901.0, 639.0), (708.0, 99.0), (549.0, 329.0), (724.0, 631.0), (921.0, 964.0), (628.0, 311.0), (951.0, 209.0), (862.0, 361.0), (774.0, 130.0), (278.0, 434.0), (898.0, 898.0), (938.0, 646.0), (2.0, 897.0), (493.0, 970.0), (837.0, 787.0), (730.0, 742.0), (908.0, 534.0), (964.0, 726.0), (573.0, 903.0), (758.0, 405.0), (796.0, 310.0), (189.0, 739.0), (437.0, 601.0), (643.0, 404.0), (330.0, 410.0), (220.0, 307.0), (444.0, 428.0)]",145,26,18093.192643622086,8732
