pos,generation,rank,score,id
"[(328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0), (278.0, 434.0), (724.0, 631.0), (796.0, 310.0), (501.0, 287.0), (628.0, 311.0), (684.0, 273.0), (758.0, 405.0), (549.0, 329.0), (643.0, 404.0), (371.0, 429.0), (444.0, 428.0)]",4367,11,7671.411633836401,349358
"[(444.0, 428.0), (371.0, 429.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (951.0, 209.0), (796.0, 310.0), (897.0, 324.0), (724.0, 631.0), (837.0, 787.0), (761.0, 772.0), (730.0, 742.0), (758.0, 405.0), (501.0, 287.0), (684.0, 273.0), (774.0, 130.0), (643.0, 404.0), (549.0, 329.0), (628.0, 311.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0)]",5549,12,7681.867659671139,443877
"[(444.0, 428.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (278.0, 434.0), (328.0, 489.0), (330.0, 410.0), (501.0, 287.0), (684.0, 273.0), (549.0, 329.0), (758.0, 405.0), (796.0, 310.0), (628.0, 311.0), (371.0, 429.0), (724.0, 631.0), (643.0, 404.0)]",3428,13,7694.065095825672,274194
"[(345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (330.0, 410.0), (328.0, 489.0), (371.0, 429.0), (684.0, 273.0), (628.0, 311.0), (758.0, 405.0), (643.0, 404.0), (796.0, 310.0), (549.0, 329.0), (501.0, 287.0), (278.0, 434.0), (444.0, 428.0), (724.0, 631.0)]",9847,14,7702.811121150313,787762
"[(328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (444.0, 428.0), (330.0, 410.0), (371.0, 429.0), (278.0, 434.0), (501.0, 287.0), (724.0, 631.0), (549.0, 329.0), (628.0, 311.0), (758.0, 405.0), (643.0, 404.0), (796.0, 310.0), (684.0, 273.0)]",3939,15,7703.341321439129,315111
"[(444.0, 428.0), (371.0, 429.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (628.0, 311.0), (549.0, 329.0), (684.0, 273.0), (643.0, 404.0), (758.0, 405.0), (761.0, 772.0), (730.0, 742.0), (837.0, 787.0), (724.0, 631.0), (796.0, 310.0), (501.0, 287.0), (220.0, 307.0), (330.0, 410.0)]",6202,16,7704.300636274284,496135
"[(761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (549.0, 329.0), (684.0, 273.0), (643.0, 404.0), (444.0, 428.0), (371.0, 429.0), (278.0, 434.0), (328.0, 489.0), (501.0, 287.0), (628.0, 311.0), (330.0, 410.0), (724.0, 631.0), (796.0, 310.0), (758.0, 405.0)]",10005,17,8402.442106864779,800404
"[(3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (549.0, 329.0), (330.0, 410.0), (724.0, 631.0), (501.0, 287.0), (628.0, 311.0), (796.0, 310.0), (684.0, 273.0), (643.0, 404.0), (758.0, 405.0), (220.0, 307.0), (444.0, 428.0), (371.0, 429.0), (278.0, 434.0), (328.0, 489.0)]",9983,18,8443.758223259163,798589
"[(345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (897.0, 324.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (330.0, 410.0), (278.0, 434.0), (328.0, 489.0), (371.0, 429.0), (758.0, 405.0), (724.0, 631.0), (549.0, 329.0), (862.0, 361.0), (875.0, 407.0), (444.0, 428.0), (951.0, 209.0), (796.0, 310.0), (684.0, 273.0), (643.0, 404.0), (628.0, 311.0), (501.0, 287.0)]",9991,19,8546.790915413989,799261
"[(436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (371.0, 429.0), (549.0, 329.0), (501.0, 287.0), (724.0, 631.0), (758.0, 405.0), (684.0, 273.0), (328.0, 489.0), (278.0, 434.0), (330.0, 410.0), (951.0, 209.0), (796.0, 310.0), (444.0, 428.0), (643.0, 404.0), (628.0, 311.0)]",10006,20,8573.97369674007,800479
"[(437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (371.0, 429.0), (684.0, 273.0), (330.0, 410.0), (643.0, 404.0), (724.0, 631.0), (328.0, 489.0), (758.0, 405.0), (796.0, 310.0), (278.0, 434.0), (501.0, 287.0), (444.0, 428.0), (628.0, 311.0), (549.0, 329.0)]",10011,21,8851.318520516934,800866
"[(837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (761.0, 772.0), (549.0, 329.0), (444.0, 428.0), (684.0, 273.0), (724.0, 631.0), (371.0, 429.0), (628.0, 311.0), (643.0, 404.0), (501.0, 287.0), (330.0, 410.0), (278.0, 434.0), (796.0, 310.0), (758.0, 405.0), (730.0, 742.0), (220.0, 307.0), (328.0, 489.0)]",10011,22,9797.174312806896,800847
"[(704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (628.0, 311.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (371.0, 429.0), (796.0, 310.0), (724.0, 631.0), (330.0, 410.0), (220.0, 307.0), (501.0, 287.0), (643.0, 404.0), (684.0, 273.0), (549.0, 329.0), (278.0, 434.0), (758.0, 405.0), (328.0, 489.0), (444.0, 428.0)]",10011,23,10118.778954257537,800883
"[(730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (528.0, 794.0), (436.0, 619.0), (437.0, 601.0), (493.0, 970.0), (684.0, 273.0), (724.0, 631.0), (573.0, 903.0), (501.0, 287.0), (796.0, 310.0), (330.0, 410.0), (278.0, 434.0), (494.0, 898.0), (328.0, 489.0), (643.0, 404.0), (758.0, 405.0), (628.0, 311.0), (549.0, 329.0), (444.0, 428.0), (371.0, 429.0)]",10011,24,10263.435135002885,800849
"[(3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (724.0, 631.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (951.0, 209.0), (796.0, 310.0), (897.0, 324.0), (684.0, 273.0), (371.0, 429.0), (501.0, 287.0), (116.0, 69.0), (508.0, 31.0), (220.0, 307.0), (628.0, 311.0), (643.0, 404.0), (708.0, 99.0), (774.0, 130.0), (549.0, 329.0), (273.0, 105.0), (444.0, 428.0), (328.0, 489.0), (330.0, 410.0), (602.0, 68.0), (278.0, 434.0), (758.0, 405.0)]",10011,25,10467.917085137871,800891
"[(837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (189.0, 739.0), (276.0, 666.0), (345.0, 560.0), (437.0, 601.0), (436.0, 619.0), (528.0, 794.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (796.0, 310.0), (220.0, 307.0), (328.0, 489.0), (684.0, 273.0), (724.0, 631.0), (628.0, 311.0), (278.0, 434.0), (3.0, 517.0), (501.0, 287.0), (758.0, 405.0), (643.0, 404.0), (330.0, 410.0), (549.0, 329.0), (371.0, 429.0), (45.0, 549.0), (444.0, 428.0)]",10011,26,10675.321816198477,800873
