pos,generation,rank,score,id
"[(330.0, 410.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (371.0, 429.0), (437.0, 601.0), (730.0, 742.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (116.0, 69.0), (929.0, 389.0), (897.0, 324.0), (796.0, 310.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (549.0, 329.0), (444.0, 428.0), (508.0, 31.0), (908.0, 534.0), (875.0, 407.0), (684.0, 273.0), (628.0, 311.0), (643.0, 404.0), (862.0, 361.0), (901.0, 639.0), (758.0, 405.0), (501.0, 287.0), (602.0, 68.0), (273.0, 105.0)]",9833,11,12185.024719744186,540820
"[(116.0, 69.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (273.0, 105.0), (508.0, 31.0), (730.0, 742.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (330.0, 410.0), (444.0, 428.0), (796.0, 310.0), (862.0, 361.0), (643.0, 404.0), (897.0, 324.0), (774.0, 130.0), (708.0, 99.0), (875.0, 407.0), (684.0, 273.0), (628.0, 311.0), (908.0, 534.0), (901.0, 639.0), (929.0, 389.0), (951.0, 209.0), (758.0, 405.0), (602.0, 68.0), (549.0, 329.0), (501.0, 287.0), (437.0, 601.0), (371.0, 429.0)]",4401,12,12189.652970298137,242060
"[(730.0, 742.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (330.0, 410.0), (101.0, 482.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (273.0, 105.0), (501.0, 287.0), (444.0, 428.0), (371.0, 429.0), (549.0, 329.0), (643.0, 404.0), (758.0, 405.0), (116.0, 69.0), (684.0, 273.0), (908.0, 534.0), (862.0, 361.0), (929.0, 389.0), (875.0, 407.0), (796.0, 310.0), (602.0, 68.0), (508.0, 31.0), (897.0, 324.0), (951.0, 209.0), (708.0, 99.0), (774.0, 130.0), (628.0, 311.0), (901.0, 639.0), (437.0, 601.0), (278.0, 434.0)]",1400,13,12225.433963715393,77003
"[(2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (116.0, 69.0), (330.0, 410.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (273.0, 105.0), (508.0, 31.0), (730.0, 742.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (908.0, 534.0), (774.0, 130.0), (901.0, 639.0), (628.0, 311.0), (549.0, 329.0), (602.0, 68.0), (708.0, 99.0), (371.0, 429.0), (501.0, 287.0), (437.0, 601.0), (444.0, 428.0), (897.0, 324.0), (929.0, 389.0), (951.0, 209.0), (796.0, 310.0), (875.0, 407.0), (862.0, 361.0), (684.0, 273.0), (643.0, 404.0), (758.0, 405.0)]",10963,14,12248.512297333777,602957
"[(704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (330.0, 410.0), (278.0, 434.0), (116.0, 69.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (273.0, 105.0), (444.0, 428.0), (371.0, 429.0), (758.0, 405.0), (929.0, 389.0), (875.0, 407.0), (897.0, 324.0), (862.0, 361.0), (708.0, 99.0), (602.0, 68.0), (501.0, 287.0), (549.0, 329.0), (628.0, 311.0), (684.0, 273.0), (774.0, 130.0), (508.0, 31.0), (730.0, 742.0), (643.0, 404.0), (908.0, 534.0), (796.0, 310.0), (951.0, 209.0), (901.0, 639.0), (761.0, 772.0), (437.0, 601.0), (494.0, 898.0)]",7212,15,12253.465362422465,396667
"[(796.0, 310.0), (730.0, 742.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (273.0, 105.0), (371.0, 429.0), (501.0, 287.0), (549.0, 329.0), (684.0, 273.0), (628.0, 311.0), (774.0, 130.0), (929.0, 389.0), (758.0, 405.0), (643.0, 404.0), (708.0, 99.0), (862.0, 361.0), (444.0, 428.0), (330.0, 410.0), (278.0, 434.0), (602.0, 68.0), (508.0, 31.0), (951.0, 209.0), (897.0, 324.0), (875.0, 407.0), (908.0, 534.0), (901.0, 639.0), (116.0, 69.0), (437.0, 601.0)]",4958,16,12255.019409099008,272702
"[(330.0, 410.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (371.0, 429.0), (437.0, 601.0), (730.0, 742.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (116.0, 69.0), (908.0, 534.0), (444.0, 428.0), (602.0, 68.0), (549.0, 329.0), (501.0, 287.0), (684.0, 273.0), (897.0, 324.0), (951.0, 209.0), (938.0, 646.0), (901.0, 639.0), (758.0, 405.0), (929.0, 389.0), (875.0, 407.0), (796.0, 310.0), (643.0, 404.0), (862.0, 361.0), (708.0, 99.0), (774.0, 130.0), (508.0, 31.0), (273.0, 105.0), (628.0, 311.0)]",11675,17,12259.31185439885,642160
"[(437.0, 601.0), (730.0, 742.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (273.0, 105.0), (444.0, 428.0), (371.0, 429.0), (758.0, 405.0), (774.0, 130.0), (684.0, 273.0), (862.0, 361.0), (908.0, 534.0), (901.0, 639.0), (501.0, 287.0), (549.0, 329.0), (330.0, 410.0), (116.0, 69.0), (708.0, 99.0), (602.0, 68.0), (628.0, 311.0), (796.0, 310.0), (643.0, 404.0), (951.0, 209.0), (508.0, 31.0), (875.0, 407.0), (929.0, 389.0), (897.0, 324.0)]",5794,18,12283.622370836454,318676
"[(724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (116.0, 69.0), (330.0, 410.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (273.0, 105.0), (444.0, 428.0), (371.0, 429.0), (437.0, 601.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (774.0, 130.0), (508.0, 31.0), (501.0, 287.0), (796.0, 310.0), (897.0, 324.0), (951.0, 209.0), (901.0, 639.0), (837.0, 787.0), (898.0, 898.0), (730.0, 742.0), (684.0, 273.0), (628.0, 311.0), (758.0, 405.0), (862.0, 361.0), (602.0, 68.0), (708.0, 99.0), (643.0, 404.0), (549.0, 329.0), (929.0, 389.0), (875.0, 407.0), (908.0, 534.0)]",5954,19,12293.891328771528,327482
"[(901.0, 639.0), (730.0, 742.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (116.0, 69.0), (330.0, 410.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (371.0, 429.0), (549.0, 329.0), (501.0, 287.0), (684.0, 273.0), (628.0, 311.0), (862.0, 361.0), (929.0, 389.0), (875.0, 407.0), (897.0, 324.0), (908.0, 534.0), (508.0, 31.0), (273.0, 105.0), (444.0, 428.0), (708.0, 99.0), (758.0, 405.0), (774.0, 130.0), (951.0, 209.0), (602.0, 68.0), (437.0, 601.0), (643.0, 404.0), (796.0, 310.0)]",11262,20,12316.66610334593,619438
"[(345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (273.0, 105.0), (501.0, 287.0), (444.0, 428.0), (371.0, 429.0), (901.0, 639.0), (730.0, 742.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (116.0, 69.0), (330.0, 410.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (437.0, 601.0), (528.0, 794.0), (436.0, 619.0), (643.0, 404.0), (774.0, 130.0), (508.0, 31.0), (684.0, 273.0), (897.0, 324.0), (758.0, 405.0), (908.0, 534.0), (938.0, 646.0), (929.0, 389.0), (951.0, 209.0), (628.0, 311.0), (796.0, 310.0), (708.0, 99.0), (862.0, 361.0), (875.0, 407.0), (602.0, 68.0), (549.0, 329.0)]",1459,21,12331.18061912874,80283
"[(862.0, 361.0), (908.0, 534.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (330.0, 410.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (371.0, 429.0), (437.0, 601.0), (875.0, 407.0), (929.0, 389.0), (684.0, 273.0), (508.0, 31.0), (602.0, 68.0), (730.0, 742.0), (901.0, 639.0), (951.0, 209.0), (897.0, 324.0), (796.0, 310.0), (758.0, 405.0), (628.0, 311.0), (774.0, 130.0), (643.0, 404.0), (501.0, 287.0), (444.0, 428.0), (708.0, 99.0), (273.0, 105.0), (116.0, 69.0), (549.0, 329.0)]",1723,22,12336.510951522374,94787
"[(371.0, 429.0), (437.0, 601.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (116.0, 69.0), (330.0, 410.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (273.0, 105.0), (501.0, 287.0), (684.0, 273.0), (951.0, 209.0), (628.0, 311.0), (796.0, 310.0), (774.0, 130.0), (908.0, 534.0), (643.0, 404.0), (508.0, 31.0), (708.0, 99.0), (549.0, 329.0), (444.0, 428.0), (602.0, 68.0), (897.0, 324.0), (901.0, 639.0), (862.0, 361.0), (875.0, 407.0), (929.0, 389.0), (730.0, 742.0), (758.0, 405.0)]",11688,23,12360.910918503876,642862
"[(796.0, 310.0), (730.0, 742.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (330.0, 410.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (371.0, 429.0), (437.0, 601.0), (901.0, 639.0), (908.0, 534.0), (643.0, 404.0), (549.0, 329.0), (602.0, 68.0), (684.0, 273.0), (758.0, 405.0), (501.0, 287.0), (508.0, 31.0), (774.0, 130.0), (862.0, 361.0), (929.0, 389.0), (951.0, 209.0), (897.0, 324.0), (708.0, 99.0), (116.0, 69.0), (273.0, 105.0), (875.0, 407.0), (444.0, 428.0), (628.0, 311.0)]",8700,24,12373.863746616056,478533
"[(761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (330.0, 410.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (273.0, 105.0), (508.0, 31.0), (684.0, 273.0), (908.0, 534.0), (901.0, 639.0), (494.0, 898.0), (862.0, 361.0), (774.0, 130.0), (708.0, 99.0), (897.0, 324.0), (796.0, 310.0), (730.0, 742.0), (437.0, 601.0), (501.0, 287.0), (116.0, 69.0), (371.0, 429.0), (602.0, 68.0), (951.0, 209.0), (758.0, 405.0), (929.0, 389.0), (875.0, 407.0), (628.0, 311.0), (643.0, 404.0), (549.0, 329.0), (444.0, 428.0)]",10395,25,12373.917434949723,571755
"[(330.0, 410.0), (278.0, 434.0), (189.0, 739.0), (276.0, 666.0), (213.0, 639.0), (98.0, 711.0), (493.0, 970.0), (573.0, 903.0), (528.0, 794.0), (436.0, 619.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (371.0, 429.0), (437.0, 601.0), (730.0, 742.0), (494.0, 898.0), (761.0, 772.0), (704.0, 995.0), (898.0, 898.0), (837.0, 787.0), (724.0, 631.0), (938.0, 646.0), (964.0, 726.0), (921.0, 964.0), (2.0, 897.0), (45.0, 549.0), (3.0, 517.0), (101.0, 482.0), (508.0, 31.0), (116.0, 69.0), (684.0, 273.0), (758.0, 405.0), (862.0, 361.0), (929.0, 389.0), (908.0, 534.0), (897.0, 324.0), (774.0, 130.0), (951.0, 209.0), (708.0, 99.0), (549.0, 329.0), (602.0, 68.0), (796.0, 310.0), (501.0, 287.0), (273.0, 105.0), (628.0, 311.0), (444.0, 428.0), (901.0, 639.0), (875.0, 407.0), (643.0, 404.0)]",4920,26,12390.079237788554,270632
