pos,generation,rank,score,id
"[(501.0, 287.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (549.0, 329.0), (758.0, 405.0), (436.0, 619.0), (345.0, 560.0), (189.0, 739.0), (276.0, 666.0), (528.0, 794.0), (437.0, 601.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0), (444.0, 428.0), (371.0, 429.0), (724.0, 631.0), (643.0, 404.0), (628.0, 311.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (796.0, 310.0), (684.0, 273.0)]",77948,1,9152.425309914883,6235824
"[(501.0, 287.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (549.0, 329.0), (758.0, 405.0), (436.0, 619.0), (345.0, 560.0), (189.0, 739.0), (276.0, 666.0), (528.0, 794.0), (437.0, 601.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0), (444.0, 428.0), (371.0, 429.0), (724.0, 631.0), (643.0, 404.0), (628.0, 311.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (796.0, 310.0), (684.0, 273.0)]",77543,2,9152.425309914883,6203422
"[(501.0, 287.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (549.0, 329.0), (758.0, 405.0), (436.0, 619.0), (345.0, 560.0), (189.0, 739.0), (276.0, 666.0), (528.0, 794.0), (437.0, 601.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0), (444.0, 428.0), (371.0, 429.0), (724.0, 631.0), (643.0, 404.0), (628.0, 311.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (796.0, 310.0), (684.0, 273.0)]",77791,3,9152.425309914883,6223225
"[(501.0, 287.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (549.0, 329.0), (758.0, 405.0), (436.0, 619.0), (345.0, 560.0), (189.0, 739.0), (276.0, 666.0), (528.0, 794.0), (437.0, 601.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0), (444.0, 428.0), (371.0, 429.0), (724.0, 631.0), (643.0, 404.0), (628.0, 311.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (796.0, 310.0), (684.0, 273.0)]",77933,4,9152.425309914883,6234613
"[(501.0, 287.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (549.0, 329.0), (758.0, 405.0), (436.0, 619.0), (345.0, 560.0), (189.0, 739.0), (276.0, 666.0), (528.0, 794.0), (437.0, 601.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0), (444.0, 428.0), (371.0, 429.0), (724.0, 631.0), (643.0, 404.0), (628.0, 311.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (796.0, 310.0), (684.0, 273.0)]",77446,5,9152.425309914883,6195648
"[(501.0, 287.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (549.0, 329.0), (758.0, 405.0), (436.0, 619.0), (345.0, 560.0), (189.0, 739.0), (276.0, 666.0), (528.0, 794.0), (437.0, 601.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0), (444.0, 428.0), (371.0, 429.0), (724.0, 631.0), (643.0, 404.0), (628.0, 311.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (796.0, 310.0), (684.0, 273.0)]",77959,6,9152.425309914883,6236685
"[(501.0, 287.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (549.0, 329.0), (758.0, 405.0), (436.0, 619.0), (345.0, 560.0), (189.0, 739.0), (276.0, 666.0), (528.0, 794.0), (437.0, 601.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0), (444.0, 428.0), (371.0, 429.0), (724.0, 631.0), (643.0, 404.0), (628.0, 311.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (796.0, 310.0), (684.0, 273.0)]",77936,7,9152.425309914883,6234885
"[(501.0, 287.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (549.0, 329.0), (758.0, 405.0), (436.0, 619.0), (345.0, 560.0), (189.0, 739.0), (276.0, 666.0), (528.0, 794.0), (437.0, 601.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0), (444.0, 428.0), (371.0, 429.0), (724.0, 631.0), (643.0, 404.0), (628.0, 311.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (796.0, 310.0), (684.0, 273.0)]",77902,8,9152.425309914883,6232178
"[(501.0, 287.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (549.0, 329.0), (758.0, 405.0), (436.0, 619.0), (345.0, 560.0), (189.0, 739.0), (276.0, 666.0), (528.0, 794.0), (437.0, 601.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0), (444.0, 428.0), (371.0, 429.0), (724.0, 631.0), (643.0, 404.0), (628.0, 311.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (796.0, 310.0), (684.0, 273.0)]",78013,9,9152.425309914883,6241024
"[(501.0, 287.0), (278.0, 434.0), (328.0, 489.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (549.0, 329.0), (758.0, 405.0), (436.0, 619.0), (345.0, 560.0), (189.0, 739.0), (276.0, 666.0), (528.0, 794.0), (437.0, 601.0), (494.0, 898.0), (493.0, 970.0), (573.0, 903.0), (730.0, 742.0), (761.0, 772.0), (837.0, 787.0), (704.0, 995.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (901.0, 639.0), (908.0, 534.0), (929.0, 389.0), (774.0, 130.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (330.0, 410.0), (444.0, 428.0), (371.0, 429.0), (724.0, 631.0), (643.0, 404.0), (628.0, 311.0), (875.0, 407.0), (862.0, 361.0), (897.0, 324.0), (951.0, 209.0), (796.0, 310.0), (684.0, 273.0)]",77761,10,9152.425309914883,6220855
