pos,generation,rank,score,id
"[(330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0)]",457,1,384.7076812334269,25156
"[(330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0)]",317,2,384.7076812334269,17438
"[(330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0)]",491,3,384.7076812334269,26996
"[(330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0)]",327,4,384.7076812334269,18024
"[(330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0)]",473,5,384.7076812334269,26031
"[(330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0)]",551,6,384.7076812334269,30311
"[(330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0)]",516,7,384.7076812334269,28392
"[(330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0)]",489,8,384.7076812334269,26892
"[(330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0)]",396,9,384.7076812334269,21773
"[(330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0), (330.0, 410.0)]",383,10,384.7076812334269,21110
