pos,generation,rank,score,id
"[(528.0, 794.0), (493.0, 970.0), (494.0, 898.0), (98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (951.0, 209.0), (897.0, 324.0), (875.0, 407.0), (908.0, 534.0), (938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (964.0, 726.0), (901.0, 639.0), (898.0, 898.0), (862.0, 361.0), (724.0, 631.0), (628.0, 311.0), (371.0, 429.0), (643.0, 404.0), (758.0, 405.0), (501.0, 287.0), (774.0, 130.0), (684.0, 273.0), (796.0, 310.0), (437.0, 601.0), (345.0, 560.0), (328.0, 489.0), (929.0, 389.0), (278.0, 434.0), (549.0, 329.0), (730.0, 742.0), (330.0, 410.0), (436.0, 619.0), (444.0, 428.0)]",13922,11,12244.431697806453,765755
"[(875.0, 407.0), (908.0, 534.0), (938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (964.0, 726.0), (901.0, 639.0), (898.0, 898.0), (528.0, 794.0), (493.0, 970.0), (494.0, 898.0), (98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (774.0, 130.0), (549.0, 329.0), (436.0, 619.0), (437.0, 601.0), (684.0, 273.0), (328.0, 489.0), (278.0, 434.0), (643.0, 404.0), (758.0, 405.0), (796.0, 310.0), (929.0, 389.0), (951.0, 209.0), (501.0, 287.0), (444.0, 428.0), (628.0, 311.0), (330.0, 410.0), (724.0, 631.0), (345.0, 560.0), (862.0, 361.0), (897.0, 324.0), (371.0, 429.0), (730.0, 742.0)]",13334,12,12286.381918592711,733382
"[(98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (774.0, 130.0), (901.0, 639.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (573.0, 903.0), (704.0, 995.0), (921.0, 964.0), (938.0, 646.0), (908.0, 534.0), (875.0, 407.0), (897.0, 324.0), (951.0, 209.0), (494.0, 898.0), (436.0, 619.0), (328.0, 489.0), (345.0, 560.0), (730.0, 742.0), (724.0, 631.0), (758.0, 405.0), (437.0, 601.0), (493.0, 970.0), (549.0, 329.0), (501.0, 287.0), (643.0, 404.0), (862.0, 361.0), (684.0, 273.0), (278.0, 434.0), (444.0, 428.0), (371.0, 429.0), (330.0, 410.0), (628.0, 311.0), (929.0, 389.0), (796.0, 310.0), (898.0, 898.0), (528.0, 794.0)]",13840,13,12337.38413949167,761223
"[(213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (951.0, 209.0), (897.0, 324.0), (875.0, 407.0), (908.0, 534.0), (938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (964.0, 726.0), (901.0, 639.0), (898.0, 898.0), (528.0, 794.0), (493.0, 970.0), (494.0, 898.0), (98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (724.0, 631.0), (328.0, 489.0), (730.0, 742.0), (436.0, 619.0), (796.0, 310.0), (437.0, 601.0), (643.0, 404.0), (444.0, 428.0), (549.0, 329.0), (684.0, 273.0), (929.0, 389.0), (758.0, 405.0), (774.0, 130.0), (278.0, 434.0), (345.0, 560.0), (330.0, 410.0), (862.0, 361.0), (628.0, 311.0), (501.0, 287.0), (371.0, 429.0)]",13774,14,12389.176041538298,757599
"[(189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (951.0, 209.0), (897.0, 324.0), (875.0, 407.0), (45.0, 549.0), (98.0, 711.0), (494.0, 898.0), (493.0, 970.0), (528.0, 794.0), (898.0, 898.0), (901.0, 639.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (573.0, 903.0), (704.0, 995.0), (921.0, 964.0), (938.0, 646.0), (908.0, 534.0), (758.0, 405.0), (278.0, 434.0), (330.0, 410.0), (328.0, 489.0), (436.0, 619.0), (345.0, 560.0), (929.0, 389.0), (684.0, 273.0), (628.0, 311.0), (437.0, 601.0), (796.0, 310.0), (774.0, 130.0), (730.0, 742.0), (724.0, 631.0), (501.0, 287.0), (549.0, 329.0), (862.0, 361.0), (371.0, 429.0), (643.0, 404.0), (444.0, 428.0)]",13966,15,12395.282532778749,768156
"[(528.0, 794.0), (493.0, 970.0), (494.0, 898.0), (98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (602.0, 68.0), (708.0, 99.0), (774.0, 130.0), (901.0, 639.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (573.0, 903.0), (704.0, 995.0), (921.0, 964.0), (938.0, 646.0), (908.0, 534.0), (875.0, 407.0), (897.0, 324.0), (951.0, 209.0), (628.0, 311.0), (345.0, 560.0), (730.0, 742.0), (330.0, 410.0), (549.0, 329.0), (328.0, 489.0), (436.0, 619.0), (437.0, 601.0), (758.0, 405.0), (508.0, 31.0), (684.0, 273.0), (501.0, 287.0), (278.0, 434.0), (444.0, 428.0), (862.0, 361.0), (929.0, 389.0), (796.0, 310.0), (371.0, 429.0), (643.0, 404.0), (724.0, 631.0), (898.0, 898.0)]",13814,16,12484.829353691139,759771
"[(276.0, 666.0), (278.0, 434.0), (330.0, 410.0), (549.0, 329.0), (774.0, 130.0), (758.0, 405.0), (643.0, 404.0), (684.0, 273.0), (862.0, 361.0), (796.0, 310.0), (345.0, 560.0), (444.0, 428.0), (436.0, 619.0), (371.0, 429.0), (921.0, 964.0), (328.0, 489.0), (501.0, 287.0), (628.0, 311.0), (929.0, 389.0), (437.0, 601.0), (724.0, 631.0), (730.0, 742.0), (2.0, 897.0), (189.0, 739.0), (45.0, 549.0), (98.0, 711.0), (494.0, 898.0), (493.0, 970.0), (528.0, 794.0), (898.0, 898.0), (901.0, 639.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (573.0, 903.0), (704.0, 995.0), (938.0, 646.0), (908.0, 534.0), (875.0, 407.0), (897.0, 324.0), (951.0, 209.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (273.0, 105.0), (220.0, 307.0), (101.0, 482.0), (3.0, 517.0), (213.0, 639.0)]",13842,17,12598.347377389106,761343
"[(220.0, 307.0), (101.0, 482.0), (3.0, 517.0), (213.0, 639.0), (276.0, 666.0), (2.0, 897.0), (189.0, 739.0), (45.0, 549.0), (98.0, 711.0), (494.0, 898.0), (493.0, 970.0), (528.0, 794.0), (898.0, 898.0), (901.0, 639.0), (964.0, 726.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (951.0, 209.0), (897.0, 324.0), (875.0, 407.0), (908.0, 534.0), (938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (501.0, 287.0), (444.0, 428.0), (328.0, 489.0), (437.0, 601.0), (345.0, 560.0), (643.0, 404.0), (371.0, 429.0), (628.0, 311.0), (549.0, 329.0), (758.0, 405.0), (774.0, 130.0), (724.0, 631.0), (684.0, 273.0), (796.0, 310.0), (436.0, 619.0), (278.0, 434.0), (330.0, 410.0), (730.0, 742.0), (929.0, 389.0), (862.0, 361.0)]",13550,18,12601.791276292324,745251
"[(897.0, 324.0), (875.0, 407.0), (908.0, 534.0), (938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (964.0, 726.0), (901.0, 639.0), (898.0, 898.0), (528.0, 794.0), (493.0, 970.0), (189.0, 739.0), (494.0, 898.0), (98.0, 711.0), (45.0, 549.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (774.0, 130.0), (724.0, 631.0), (929.0, 389.0), (371.0, 429.0), (951.0, 209.0), (549.0, 329.0), (628.0, 311.0), (436.0, 619.0), (328.0, 489.0), (730.0, 742.0), (796.0, 310.0), (643.0, 404.0), (684.0, 273.0), (758.0, 405.0), (862.0, 361.0), (444.0, 428.0), (345.0, 560.0), (501.0, 287.0), (330.0, 410.0), (278.0, 434.0), (437.0, 601.0)]",13822,19,12607.43642415734,760205
"[(508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (951.0, 209.0), (897.0, 324.0), (875.0, 407.0), (908.0, 534.0), (938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (964.0, 726.0), (724.0, 631.0), (901.0, 639.0), (898.0, 898.0), (528.0, 794.0), (493.0, 970.0), (494.0, 898.0), (98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (501.0, 287.0), (730.0, 742.0), (862.0, 361.0), (628.0, 311.0), (684.0, 273.0), (444.0, 428.0), (278.0, 434.0), (116.0, 69.0), (758.0, 405.0), (436.0, 619.0), (929.0, 389.0), (796.0, 310.0), (643.0, 404.0), (549.0, 329.0), (328.0, 489.0), (774.0, 130.0), (371.0, 429.0), (345.0, 560.0), (330.0, 410.0), (437.0, 601.0)]",13750,20,12610.245418506323,756274
"[(951.0, 209.0), (875.0, 407.0), (862.0, 361.0), (908.0, 534.0), (938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (964.0, 726.0), (901.0, 639.0), (898.0, 898.0), (528.0, 794.0), (493.0, 970.0), (98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (602.0, 68.0), (897.0, 324.0), (501.0, 287.0), (708.0, 99.0), (774.0, 130.0), (929.0, 389.0), (643.0, 404.0), (437.0, 601.0), (371.0, 429.0), (549.0, 329.0), (330.0, 410.0), (730.0, 742.0), (724.0, 631.0), (628.0, 311.0), (684.0, 273.0), (796.0, 310.0), (345.0, 560.0), (328.0, 489.0), (436.0, 619.0), (444.0, 428.0), (494.0, 898.0), (758.0, 405.0), (278.0, 434.0)]",13932,21,12623.221088376138,766300
"[(938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (964.0, 726.0), (901.0, 639.0), (898.0, 898.0), (528.0, 794.0), (493.0, 970.0), (494.0, 898.0), (98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (951.0, 209.0), (897.0, 324.0), (501.0, 287.0), (796.0, 310.0), (328.0, 489.0), (330.0, 410.0), (371.0, 429.0), (436.0, 619.0), (862.0, 361.0), (758.0, 405.0), (929.0, 389.0), (643.0, 404.0), (774.0, 130.0), (549.0, 329.0), (684.0, 273.0), (628.0, 311.0), (724.0, 631.0), (278.0, 434.0), (437.0, 601.0), (444.0, 428.0), (730.0, 742.0), (345.0, 560.0), (875.0, 407.0), (908.0, 534.0)]",13888,22,12630.177450788733,763847
"[(493.0, 970.0), (494.0, 898.0), (98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (951.0, 209.0), (897.0, 324.0), (875.0, 407.0), (908.0, 534.0), (938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (964.0, 726.0), (901.0, 639.0), (898.0, 898.0), (528.0, 794.0), (371.0, 429.0), (643.0, 404.0), (724.0, 631.0), (278.0, 434.0), (796.0, 310.0), (774.0, 130.0), (345.0, 560.0), (501.0, 287.0), (628.0, 311.0), (730.0, 742.0), (437.0, 601.0), (758.0, 405.0), (862.0, 361.0), (929.0, 389.0), (549.0, 329.0), (436.0, 619.0), (684.0, 273.0), (330.0, 410.0), (444.0, 428.0), (328.0, 489.0)]",13899,23,12631.057208648186,764456
"[(938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (964.0, 726.0), (901.0, 639.0), (898.0, 898.0), (528.0, 794.0), (493.0, 970.0), (494.0, 898.0), (98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (951.0, 209.0), (897.0, 324.0), (875.0, 407.0), (908.0, 534.0), (730.0, 742.0), (862.0, 361.0), (628.0, 311.0), (345.0, 560.0), (371.0, 429.0), (330.0, 410.0), (796.0, 310.0), (328.0, 489.0), (437.0, 601.0), (444.0, 428.0), (501.0, 287.0), (774.0, 130.0), (758.0, 405.0), (436.0, 619.0), (549.0, 329.0), (724.0, 631.0), (278.0, 434.0), (684.0, 273.0), (643.0, 404.0), (929.0, 389.0)]",13907,24,12631.85462956391,764914
"[(501.0, 287.0), (508.0, 31.0), (602.0, 68.0), (708.0, 99.0), (951.0, 209.0), (897.0, 324.0), (875.0, 407.0), (908.0, 534.0), (938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (964.0, 726.0), (901.0, 639.0), (898.0, 898.0), (528.0, 794.0), (493.0, 970.0), (494.0, 898.0), (98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (796.0, 310.0), (643.0, 404.0), (730.0, 742.0), (724.0, 631.0), (862.0, 361.0), (628.0, 311.0), (444.0, 428.0), (328.0, 489.0), (371.0, 429.0), (278.0, 434.0), (758.0, 405.0), (345.0, 560.0), (684.0, 273.0), (929.0, 389.0), (774.0, 130.0), (116.0, 69.0), (273.0, 105.0), (436.0, 619.0), (549.0, 329.0), (330.0, 410.0), (437.0, 601.0)]",13915,25,12645.597528865983,765334
"[(528.0, 794.0), (493.0, 970.0), (494.0, 898.0), (98.0, 711.0), (45.0, 549.0), (189.0, 739.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (3.0, 517.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (508.0, 31.0), (862.0, 361.0), (897.0, 324.0), (875.0, 407.0), (908.0, 534.0), (938.0, 646.0), (921.0, 964.0), (704.0, 995.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (964.0, 726.0), (901.0, 639.0), (898.0, 898.0), (730.0, 742.0), (758.0, 405.0), (328.0, 489.0), (345.0, 560.0), (371.0, 429.0), (549.0, 329.0), (330.0, 410.0), (774.0, 130.0), (643.0, 404.0), (444.0, 428.0), (628.0, 311.0), (724.0, 631.0), (436.0, 619.0), (602.0, 68.0), (708.0, 99.0), (684.0, 273.0), (437.0, 601.0), (501.0, 287.0), (278.0, 434.0), (929.0, 389.0), (796.0, 310.0), (951.0, 209.0)]",13957,26,12675.102151640305,767665
