pos,generation,rank,score,id
"[(837.0, 787.0), (964.0, 726.0), (908.0, 534.0), (901.0, 639.0), (704.0, 995.0), (898.0, 898.0), (921.0, 964.0), (862.0, 361.0), (951.0, 209.0), (708.0, 99.0), (774.0, 130.0), (628.0, 311.0), (328.0, 489.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (2.0, 897.0), (45.0, 549.0), (213.0, 639.0), (345.0, 560.0), (493.0, 970.0), (573.0, 903.0), (724.0, 631.0), (444.0, 428.0), (116.0, 69.0), (220.0, 307.0), (929.0, 389.0), (330.0, 410.0), (273.0, 105.0), (437.0, 601.0), (730.0, 742.0), (938.0, 646.0), (278.0, 434.0), (602.0, 68.0), (508.0, 31.0), (501.0, 287.0), (549.0, 329.0), (436.0, 619.0), (528.0, 794.0), (643.0, 404.0), (796.0, 310.0), (758.0, 405.0), (684.0, 273.0), (371.0, 429.0), (494.0, 898.0), (276.0, 666.0), (875.0, 407.0), (761.0, 772.0), (897.0, 324.0), (189.0, 739.0)]",835,27,16200.959805569659,50116
"[(493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (964.0, 726.0), (908.0, 534.0), (901.0, 639.0), (704.0, 995.0), (898.0, 898.0), (921.0, 964.0), (862.0, 361.0), (897.0, 324.0), (796.0, 310.0), (758.0, 405.0), (938.0, 646.0), (328.0, 489.0), (101.0, 482.0), (3.0, 517.0), (116.0, 69.0), (98.0, 711.0), (2.0, 897.0), (213.0, 639.0), (276.0, 666.0), (189.0, 739.0), (761.0, 772.0), (929.0, 389.0), (708.0, 99.0), (508.0, 31.0), (278.0, 434.0), (628.0, 311.0), (875.0, 407.0), (273.0, 105.0), (371.0, 429.0), (643.0, 404.0), (437.0, 601.0), (444.0, 428.0), (501.0, 287.0), (494.0, 898.0), (330.0, 410.0), (549.0, 329.0), (436.0, 619.0), (724.0, 631.0), (730.0, 742.0), (951.0, 209.0), (602.0, 68.0), (220.0, 307.0), (45.0, 549.0), (345.0, 560.0), (684.0, 273.0), (774.0, 130.0), (528.0, 794.0)]",808,28,16206.379432660344,48497
"[(528.0, 794.0), (862.0, 361.0), (796.0, 310.0), (964.0, 726.0), (898.0, 898.0), (921.0, 964.0), (704.0, 995.0), (494.0, 898.0), (3.0, 517.0), (98.0, 711.0), (2.0, 897.0), (45.0, 549.0), (220.0, 307.0), (508.0, 31.0), (602.0, 68.0), (116.0, 69.0), (273.0, 105.0), (328.0, 489.0), (330.0, 410.0), (436.0, 619.0), (189.0, 739.0), (101.0, 482.0), (345.0, 560.0), (437.0, 601.0), (213.0, 639.0), (951.0, 209.0), (875.0, 407.0), (758.0, 405.0), (901.0, 639.0), (730.0, 742.0), (837.0, 787.0), (444.0, 428.0), (371.0, 429.0), (929.0, 389.0), (761.0, 772.0), (276.0, 666.0), (684.0, 273.0), (724.0, 631.0), (908.0, 534.0), (938.0, 646.0), (573.0, 903.0), (278.0, 434.0), (708.0, 99.0), (501.0, 287.0), (628.0, 311.0), (897.0, 324.0), (493.0, 970.0), (643.0, 404.0), (774.0, 130.0), (549.0, 329.0)]",926,29,16210.021127104095,55589
"[(796.0, 310.0), (758.0, 405.0), (938.0, 646.0), (328.0, 489.0), (101.0, 482.0), (3.0, 517.0), (116.0, 69.0), (98.0, 711.0), (2.0, 897.0), (213.0, 639.0), (276.0, 666.0), (189.0, 739.0), (45.0, 549.0), (345.0, 560.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (964.0, 726.0), (908.0, 534.0), (901.0, 639.0), (898.0, 898.0), (921.0, 964.0), (897.0, 324.0), (494.0, 898.0), (278.0, 434.0), (436.0, 619.0), (724.0, 631.0), (528.0, 794.0), (628.0, 311.0), (684.0, 273.0), (761.0, 772.0), (371.0, 429.0), (437.0, 601.0), (875.0, 407.0), (643.0, 404.0), (444.0, 428.0), (774.0, 130.0), (951.0, 209.0), (704.0, 995.0), (730.0, 742.0), (508.0, 31.0), (862.0, 361.0), (929.0, 389.0), (330.0, 410.0), (501.0, 287.0), (220.0, 307.0), (273.0, 105.0), (602.0, 68.0), (708.0, 99.0), (549.0, 329.0)]",1153,30,16225.830487192983,69206
"[(3.0, 517.0), (98.0, 711.0), (2.0, 897.0), (45.0, 549.0), (213.0, 639.0), (345.0, 560.0), (328.0, 489.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (964.0, 726.0), (908.0, 534.0), (901.0, 639.0), (898.0, 898.0), (921.0, 964.0), (897.0, 324.0), (796.0, 310.0), (724.0, 631.0), (875.0, 407.0), (761.0, 772.0), (704.0, 995.0), (494.0, 898.0), (501.0, 287.0), (628.0, 311.0), (774.0, 130.0), (101.0, 482.0), (528.0, 794.0), (189.0, 739.0), (276.0, 666.0), (602.0, 68.0), (643.0, 404.0), (929.0, 389.0), (508.0, 31.0), (116.0, 69.0), (549.0, 329.0), (273.0, 105.0), (862.0, 361.0), (278.0, 434.0), (330.0, 410.0), (371.0, 429.0), (436.0, 619.0), (437.0, 601.0), (220.0, 307.0), (444.0, 428.0), (708.0, 99.0), (938.0, 646.0), (758.0, 405.0), (951.0, 209.0), (684.0, 273.0), (730.0, 742.0)]",455,31,16226.337840543289,27286
"[(220.0, 307.0), (508.0, 31.0), (602.0, 68.0), (116.0, 69.0), (273.0, 105.0), (328.0, 489.0), (330.0, 410.0), (436.0, 619.0), (189.0, 739.0), (101.0, 482.0), (345.0, 560.0), (437.0, 601.0), (921.0, 964.0), (704.0, 995.0), (494.0, 898.0), (3.0, 517.0), (98.0, 711.0), (2.0, 897.0), (45.0, 549.0), (213.0, 639.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (964.0, 726.0), (898.0, 898.0), (774.0, 130.0), (628.0, 311.0), (549.0, 329.0), (276.0, 666.0), (897.0, 324.0), (444.0, 428.0), (901.0, 639.0), (796.0, 310.0), (951.0, 209.0), (929.0, 389.0), (938.0, 646.0), (708.0, 99.0), (643.0, 404.0), (862.0, 361.0), (501.0, 287.0), (724.0, 631.0), (761.0, 772.0), (371.0, 429.0), (908.0, 534.0), (875.0, 407.0), (730.0, 742.0), (528.0, 794.0), (278.0, 434.0), (758.0, 405.0), (684.0, 273.0)]",541,32,16244.331691384186,32479
"[(493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (901.0, 639.0), (758.0, 405.0), (643.0, 404.0), (724.0, 631.0), (528.0, 794.0), (862.0, 361.0), (796.0, 310.0), (964.0, 726.0), (898.0, 898.0), (921.0, 964.0), (704.0, 995.0), (494.0, 898.0), (3.0, 517.0), (98.0, 711.0), (2.0, 897.0), (45.0, 549.0), (213.0, 639.0), (345.0, 560.0), (328.0, 489.0), (220.0, 307.0), (276.0, 666.0), (101.0, 482.0), (938.0, 646.0), (437.0, 601.0), (508.0, 31.0), (708.0, 99.0), (897.0, 324.0), (444.0, 428.0), (684.0, 273.0), (549.0, 329.0), (929.0, 389.0), (436.0, 619.0), (730.0, 742.0), (875.0, 407.0), (602.0, 68.0), (774.0, 130.0), (371.0, 429.0), (273.0, 105.0), (116.0, 69.0), (501.0, 287.0), (951.0, 209.0), (628.0, 311.0), (908.0, 534.0), (761.0, 772.0), (330.0, 410.0), (189.0, 739.0), (278.0, 434.0)]",678,33,16246.182091977502,40693
"[(951.0, 209.0), (708.0, 99.0), (774.0, 130.0), (929.0, 389.0), (508.0, 31.0), (116.0, 69.0), (549.0, 329.0), (273.0, 105.0), (278.0, 434.0), (330.0, 410.0), (371.0, 429.0), (436.0, 619.0), (328.0, 489.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (2.0, 897.0), (213.0, 639.0), (276.0, 666.0), (189.0, 739.0), (528.0, 794.0), (45.0, 549.0), (898.0, 898.0), (837.0, 787.0), (494.0, 898.0), (444.0, 428.0), (908.0, 534.0), (437.0, 601.0), (704.0, 995.0), (573.0, 903.0), (921.0, 964.0), (901.0, 639.0), (964.0, 726.0), (724.0, 631.0), (602.0, 68.0), (875.0, 407.0), (628.0, 311.0), (501.0, 287.0), (862.0, 361.0), (758.0, 405.0), (643.0, 404.0), (684.0, 273.0), (938.0, 646.0), (220.0, 307.0), (796.0, 310.0), (897.0, 324.0), (493.0, 970.0), (761.0, 772.0), (730.0, 742.0), (345.0, 560.0)]",1072,34,16249.945477423778,64331
"[(964.0, 726.0), (908.0, 534.0), (898.0, 898.0), (724.0, 631.0), (875.0, 407.0), (761.0, 772.0), (921.0, 964.0), (704.0, 995.0), (494.0, 898.0), (276.0, 666.0), (101.0, 482.0), (437.0, 601.0), (3.0, 517.0), (98.0, 711.0), (2.0, 897.0), (45.0, 549.0), (213.0, 639.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (901.0, 639.0), (938.0, 646.0), (684.0, 273.0), (444.0, 428.0), (345.0, 560.0), (549.0, 329.0), (371.0, 429.0), (508.0, 31.0), (643.0, 404.0), (951.0, 209.0), (436.0, 619.0), (730.0, 742.0), (528.0, 794.0), (501.0, 287.0), (758.0, 405.0), (862.0, 361.0), (628.0, 311.0), (189.0, 739.0), (328.0, 489.0), (929.0, 389.0), (796.0, 310.0), (330.0, 410.0), (278.0, 434.0), (897.0, 324.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (708.0, 99.0), (602.0, 68.0), (774.0, 130.0)]",755,35,16258.416812635101,45305
"[(3.0, 517.0), (98.0, 711.0), (2.0, 897.0), (45.0, 549.0), (213.0, 639.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (964.0, 726.0), (908.0, 534.0), (901.0, 639.0), (704.0, 995.0), (898.0, 898.0), (921.0, 964.0), (897.0, 324.0), (796.0, 310.0), (724.0, 631.0), (875.0, 407.0), (761.0, 772.0), (494.0, 898.0), (501.0, 287.0), (330.0, 410.0), (328.0, 489.0), (276.0, 666.0), (643.0, 404.0), (684.0, 273.0), (345.0, 560.0), (101.0, 482.0), (929.0, 389.0), (862.0, 361.0), (951.0, 209.0), (508.0, 31.0), (602.0, 68.0), (774.0, 130.0), (220.0, 307.0), (938.0, 646.0), (730.0, 742.0), (708.0, 99.0), (371.0, 429.0), (189.0, 739.0), (278.0, 434.0), (628.0, 311.0), (436.0, 619.0), (437.0, 601.0), (758.0, 405.0), (444.0, 428.0), (116.0, 69.0), (273.0, 105.0), (549.0, 329.0), (528.0, 794.0)]",1114,36,16269.444580817497,66853
"[(708.0, 99.0), (774.0, 130.0), (628.0, 311.0), (328.0, 489.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (2.0, 897.0), (45.0, 549.0), (213.0, 639.0), (345.0, 560.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (964.0, 726.0), (908.0, 534.0), (901.0, 639.0), (898.0, 898.0), (921.0, 964.0), (897.0, 324.0), (796.0, 310.0), (724.0, 631.0), (875.0, 407.0), (761.0, 772.0), (758.0, 405.0), (508.0, 31.0), (602.0, 68.0), (929.0, 389.0), (273.0, 105.0), (278.0, 434.0), (862.0, 361.0), (276.0, 666.0), (436.0, 619.0), (371.0, 429.0), (330.0, 410.0), (116.0, 69.0), (730.0, 742.0), (938.0, 646.0), (704.0, 995.0), (494.0, 898.0), (437.0, 601.0), (189.0, 739.0), (549.0, 329.0), (501.0, 287.0), (684.0, 273.0), (220.0, 307.0), (643.0, 404.0), (444.0, 428.0), (528.0, 794.0), (951.0, 209.0)]",962,37,16274.246773012428,57706
"[(213.0, 639.0), (345.0, 560.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (964.0, 726.0), (908.0, 534.0), (901.0, 639.0), (704.0, 995.0), (898.0, 898.0), (921.0, 964.0), (862.0, 361.0), (951.0, 209.0), (708.0, 99.0), (774.0, 130.0), (929.0, 389.0), (508.0, 31.0), (116.0, 69.0), (549.0, 329.0), (273.0, 105.0), (278.0, 434.0), (101.0, 482.0), (189.0, 739.0), (276.0, 666.0), (875.0, 407.0), (897.0, 324.0), (684.0, 273.0), (328.0, 489.0), (730.0, 742.0), (330.0, 410.0), (501.0, 287.0), (602.0, 68.0), (758.0, 405.0), (220.0, 307.0), (437.0, 601.0), (494.0, 898.0), (761.0, 772.0), (436.0, 619.0), (444.0, 428.0), (2.0, 897.0), (45.0, 549.0), (371.0, 429.0), (98.0, 711.0), (3.0, 517.0), (528.0, 794.0), (643.0, 404.0), (938.0, 646.0), (796.0, 310.0), (628.0, 311.0), (724.0, 631.0)]",1167,38,16280.557111624252,70059
"[(45.0, 549.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (964.0, 726.0), (908.0, 534.0), (901.0, 639.0), (704.0, 995.0), (898.0, 898.0), (921.0, 964.0), (862.0, 361.0), (951.0, 209.0), (897.0, 324.0), (796.0, 310.0), (758.0, 405.0), (938.0, 646.0), (724.0, 631.0), (875.0, 407.0), (761.0, 772.0), (528.0, 794.0), (444.0, 428.0), (276.0, 666.0), (220.0, 307.0), (437.0, 601.0), (730.0, 742.0), (643.0, 404.0), (628.0, 311.0), (189.0, 739.0), (328.0, 489.0), (278.0, 434.0), (213.0, 639.0), (345.0, 560.0), (494.0, 898.0), (3.0, 517.0), (684.0, 273.0), (774.0, 130.0), (602.0, 68.0), (116.0, 69.0), (371.0, 429.0), (98.0, 711.0), (2.0, 897.0), (273.0, 105.0), (929.0, 389.0), (508.0, 31.0), (708.0, 99.0), (501.0, 287.0), (436.0, 619.0), (330.0, 410.0), (101.0, 482.0), (549.0, 329.0)]",848,39,16280.936569396672,50879
"[(345.0, 560.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (964.0, 726.0), (908.0, 534.0), (901.0, 639.0), (704.0, 995.0), (898.0, 898.0), (921.0, 964.0), (897.0, 324.0), (796.0, 310.0), (328.0, 489.0), (101.0, 482.0), (3.0, 517.0), (116.0, 69.0), (98.0, 711.0), (2.0, 897.0), (213.0, 639.0), (276.0, 666.0), (189.0, 739.0), (528.0, 794.0), (436.0, 619.0), (45.0, 549.0), (508.0, 31.0), (278.0, 434.0), (628.0, 311.0), (437.0, 601.0), (220.0, 307.0), (501.0, 287.0), (708.0, 99.0), (929.0, 389.0), (730.0, 742.0), (724.0, 631.0), (371.0, 429.0), (444.0, 428.0), (774.0, 130.0), (938.0, 646.0), (494.0, 898.0), (761.0, 772.0), (684.0, 273.0), (643.0, 404.0), (602.0, 68.0), (273.0, 105.0), (951.0, 209.0), (758.0, 405.0), (875.0, 407.0), (330.0, 410.0), (549.0, 329.0), (862.0, 361.0)]",1036,40,16303.594508267986,62143
