pos,generation,rank,score,id
"[(213.0, 639.0), (189.0, 739.0), (101.0, 482.0), (3.0, 517.0), (45.0, 549.0), (98.0, 711.0), (2.0, 897.0), (528.0, 794.0), (494.0, 898.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (730.0, 742.0), (724.0, 631.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (758.0, 405.0), (908.0, 534.0), (875.0, 407.0), (951.0, 209.0), (897.0, 324.0), (862.0, 361.0), (684.0, 273.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (628.0, 311.0), (643.0, 404.0), (328.0, 489.0), (278.0, 434.0), (273.0, 105.0), (220.0, 307.0), (116.0, 69.0), (330.0, 410.0), (501.0, 287.0), (796.0, 310.0), (774.0, 130.0), (444.0, 428.0), (436.0, 619.0), (371.0, 429.0), (437.0, 601.0), (549.0, 329.0), (345.0, 560.0), (276.0, 666.0)]",21681,1,10140.455243515735,1192498
"[(276.0, 666.0), (213.0, 639.0), (189.0, 739.0), (101.0, 482.0), (3.0, 517.0), (45.0, 549.0), (98.0, 711.0), (2.0, 897.0), (528.0, 794.0), (494.0, 898.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (730.0, 742.0), (724.0, 631.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (758.0, 405.0), (908.0, 534.0), (875.0, 407.0), (951.0, 209.0), (897.0, 324.0), (796.0, 310.0), (862.0, 361.0), (684.0, 273.0), (708.0, 99.0), (371.0, 429.0), (330.0, 410.0), (444.0, 428.0), (508.0, 31.0), (273.0, 105.0), (220.0, 307.0), (345.0, 560.0), (437.0, 601.0), (501.0, 287.0), (116.0, 69.0), (328.0, 489.0), (278.0, 434.0), (602.0, 68.0), (774.0, 130.0), (628.0, 311.0), (643.0, 404.0), (436.0, 619.0), (549.0, 329.0)]",24935,2,10301.542359675554,1371429
"[(330.0, 410.0), (278.0, 434.0), (276.0, 666.0), (213.0, 639.0), (189.0, 739.0), (101.0, 482.0), (3.0, 517.0), (45.0, 549.0), (98.0, 711.0), (2.0, 897.0), (528.0, 794.0), (494.0, 898.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (730.0, 742.0), (724.0, 631.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (758.0, 405.0), (908.0, 534.0), (875.0, 407.0), (951.0, 209.0), (897.0, 324.0), (684.0, 273.0), (116.0, 69.0), (273.0, 105.0), (436.0, 619.0), (628.0, 311.0), (549.0, 329.0), (220.0, 307.0), (371.0, 429.0), (501.0, 287.0), (796.0, 310.0), (862.0, 361.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (774.0, 130.0), (328.0, 489.0), (643.0, 404.0), (444.0, 428.0), (345.0, 560.0), (437.0, 601.0)]",20155,3,10324.116346272005,1108546
"[(278.0, 434.0), (276.0, 666.0), (213.0, 639.0), (189.0, 739.0), (101.0, 482.0), (3.0, 517.0), (45.0, 549.0), (98.0, 711.0), (2.0, 897.0), (528.0, 794.0), (494.0, 898.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (730.0, 742.0), (724.0, 631.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (758.0, 405.0), (908.0, 534.0), (875.0, 407.0), (951.0, 209.0), (897.0, 324.0), (862.0, 361.0), (628.0, 311.0), (273.0, 105.0), (116.0, 69.0), (501.0, 287.0), (708.0, 99.0), (220.0, 307.0), (444.0, 428.0), (436.0, 619.0), (328.0, 489.0), (371.0, 429.0), (796.0, 310.0), (643.0, 404.0), (774.0, 130.0), (508.0, 31.0), (602.0, 68.0), (549.0, 329.0), (684.0, 273.0), (345.0, 560.0), (437.0, 601.0), (330.0, 410.0)]",17596,4,10441.570630160486,967778
"[(213.0, 639.0), (189.0, 739.0), (101.0, 482.0), (3.0, 517.0), (45.0, 549.0), (98.0, 711.0), (2.0, 897.0), (528.0, 794.0), (494.0, 898.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (730.0, 742.0), (724.0, 631.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (758.0, 405.0), (908.0, 534.0), (875.0, 407.0), (951.0, 209.0), (897.0, 324.0), (862.0, 361.0), (684.0, 273.0), (796.0, 310.0), (602.0, 68.0), (501.0, 287.0), (774.0, 130.0), (708.0, 99.0), (330.0, 410.0), (436.0, 619.0), (549.0, 329.0), (371.0, 429.0), (278.0, 434.0), (444.0, 428.0), (328.0, 489.0), (628.0, 311.0), (643.0, 404.0), (273.0, 105.0), (116.0, 69.0), (220.0, 307.0), (508.0, 31.0), (437.0, 601.0), (345.0, 560.0), (276.0, 666.0)]",23922,5,10502.350966915339,1315749
"[(276.0, 666.0), (213.0, 639.0), (189.0, 739.0), (101.0, 482.0), (3.0, 517.0), (45.0, 549.0), (98.0, 711.0), (2.0, 897.0), (528.0, 794.0), (494.0, 898.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (730.0, 742.0), (724.0, 631.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (758.0, 405.0), (908.0, 534.0), (875.0, 407.0), (951.0, 209.0), (897.0, 324.0), (684.0, 273.0), (116.0, 69.0), (436.0, 619.0), (328.0, 489.0), (330.0, 410.0), (345.0, 560.0), (549.0, 329.0), (643.0, 404.0), (371.0, 429.0), (796.0, 310.0), (862.0, 361.0), (708.0, 99.0), (508.0, 31.0), (273.0, 105.0), (220.0, 307.0), (278.0, 434.0), (444.0, 428.0), (437.0, 601.0), (501.0, 287.0), (602.0, 68.0), (774.0, 130.0), (628.0, 311.0)]",20389,6,10514.260736654354,1121417
"[(276.0, 666.0), (213.0, 639.0), (189.0, 739.0), (101.0, 482.0), (3.0, 517.0), (45.0, 549.0), (98.0, 711.0), (2.0, 897.0), (528.0, 794.0), (494.0, 898.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (730.0, 742.0), (724.0, 631.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (758.0, 405.0), (908.0, 534.0), (875.0, 407.0), (951.0, 209.0), (897.0, 324.0), (862.0, 361.0), (684.0, 273.0), (708.0, 99.0), (796.0, 310.0), (444.0, 428.0), (436.0, 619.0), (278.0, 434.0), (345.0, 560.0), (437.0, 601.0), (774.0, 130.0), (643.0, 404.0), (328.0, 489.0), (273.0, 105.0), (116.0, 69.0), (602.0, 68.0), (371.0, 429.0), (220.0, 307.0), (330.0, 410.0), (508.0, 31.0), (501.0, 287.0), (628.0, 311.0), (549.0, 329.0)]",21350,7,10559.158454502549,1174251
"[(276.0, 666.0), (213.0, 639.0), (189.0, 739.0), (101.0, 482.0), (3.0, 517.0), (45.0, 549.0), (98.0, 711.0), (2.0, 897.0), (528.0, 794.0), (494.0, 898.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (730.0, 742.0), (724.0, 631.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (758.0, 405.0), (908.0, 534.0), (875.0, 407.0), (951.0, 209.0), (897.0, 324.0), (862.0, 361.0), (684.0, 273.0), (796.0, 310.0), (774.0, 130.0), (643.0, 404.0), (708.0, 99.0), (371.0, 429.0), (602.0, 68.0), (549.0, 329.0), (278.0, 434.0), (328.0, 489.0), (436.0, 619.0), (437.0, 601.0), (116.0, 69.0), (273.0, 105.0), (220.0, 307.0), (628.0, 311.0), (330.0, 410.0), (345.0, 560.0), (508.0, 31.0), (501.0, 287.0), (444.0, 428.0)]",18452,8,10575.669244024513,1014887
"[(276.0, 666.0), (213.0, 639.0), (189.0, 739.0), (101.0, 482.0), (3.0, 517.0), (45.0, 549.0), (98.0, 711.0), (2.0, 897.0), (528.0, 794.0), (494.0, 898.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (730.0, 742.0), (724.0, 631.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (758.0, 405.0), (908.0, 534.0), (875.0, 407.0), (951.0, 209.0), (897.0, 324.0), (862.0, 361.0), (684.0, 273.0), (796.0, 310.0), (444.0, 428.0), (330.0, 410.0), (328.0, 489.0), (508.0, 31.0), (643.0, 404.0), (602.0, 68.0), (501.0, 287.0), (628.0, 311.0), (774.0, 130.0), (708.0, 99.0), (273.0, 105.0), (220.0, 307.0), (436.0, 619.0), (345.0, 560.0), (116.0, 69.0), (371.0, 429.0), (437.0, 601.0), (278.0, 434.0), (549.0, 329.0)]",23745,9,10610.141384133567,1305980
"[(276.0, 666.0), (213.0, 639.0), (189.0, 739.0), (101.0, 482.0), (3.0, 517.0), (45.0, 549.0), (98.0, 711.0), (2.0, 897.0), (528.0, 794.0), (494.0, 898.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (898.0, 898.0), (964.0, 726.0), (837.0, 787.0), (761.0, 772.0), (730.0, 742.0), (724.0, 631.0), (938.0, 646.0), (901.0, 639.0), (929.0, 389.0), (758.0, 405.0), (908.0, 534.0), (875.0, 407.0), (951.0, 209.0), (897.0, 324.0), (796.0, 310.0), (862.0, 361.0), (220.0, 307.0), (116.0, 69.0), (273.0, 105.0), (628.0, 311.0), (501.0, 287.0), (508.0, 31.0), (602.0, 68.0), (436.0, 619.0), (328.0, 489.0), (278.0, 434.0), (444.0, 428.0), (708.0, 99.0), (774.0, 130.0), (437.0, 601.0), (330.0, 410.0), (643.0, 404.0), (371.0, 429.0), (684.0, 273.0), (549.0, 329.0), (345.0, 560.0)]",24954,10,10757.229144003097,1372487
