pos,generation,rank,score,id
"[(758.0, 405.0), (684.0, 273.0), (549.0, 329.0), (628.0, 311.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (921.0, 964.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (901.0, 639.0), (898.0, 898.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (3.0, 517.0), (116.0, 69.0), (45.0, 549.0), (345.0, 560.0), (278.0, 434.0), (328.0, 489.0), (444.0, 428.0), (371.0, 429.0), (330.0, 410.0), (528.0, 794.0), (2.0, 897.0), (276.0, 666.0), (213.0, 639.0), (189.0, 739.0), (98.0, 711.0), (437.0, 601.0), (101.0, 482.0), (220.0, 307.0), (273.0, 105.0), (436.0, 619.0)]",9642,11,12066.935511713418,530313
"[(758.0, 405.0), (684.0, 273.0), (628.0, 311.0), (549.0, 329.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (528.0, 794.0), (921.0, 964.0), (898.0, 898.0), (761.0, 772.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (901.0, 639.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (436.0, 619.0), (437.0, 601.0), (220.0, 307.0), (371.0, 429.0), (276.0, 666.0), (643.0, 404.0), (213.0, 639.0), (101.0, 482.0), (2.0, 897.0), (45.0, 549.0), (189.0, 739.0), (3.0, 517.0), (98.0, 711.0), (116.0, 69.0), (273.0, 105.0), (330.0, 410.0), (328.0, 489.0), (444.0, 428.0), (278.0, 434.0), (345.0, 560.0)]",7164,12,12093.166515134191,394042
"[(508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (921.0, 964.0), (898.0, 898.0), (761.0, 772.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (901.0, 639.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (549.0, 329.0), (628.0, 311.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (371.0, 429.0), (273.0, 105.0), (116.0, 69.0), (278.0, 434.0), (213.0, 639.0), (98.0, 711.0), (328.0, 489.0), (437.0, 601.0), (45.0, 549.0), (436.0, 619.0), (345.0, 560.0), (330.0, 410.0), (220.0, 307.0), (444.0, 428.0), (276.0, 666.0), (189.0, 739.0), (101.0, 482.0), (3.0, 517.0), (2.0, 897.0), (528.0, 794.0)]",3850,13,12114.987089190376,211766
"[(897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (921.0, 964.0), (901.0, 639.0), (898.0, 898.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (628.0, 311.0), (501.0, 287.0), (3.0, 517.0), (45.0, 549.0), (101.0, 482.0), (98.0, 711.0), (444.0, 428.0), (330.0, 410.0), (528.0, 794.0), (345.0, 560.0), (371.0, 429.0), (328.0, 489.0), (436.0, 619.0), (437.0, 601.0), (278.0, 434.0), (220.0, 307.0), (273.0, 105.0), (116.0, 69.0), (2.0, 897.0), (213.0, 639.0), (549.0, 329.0), (276.0, 666.0), (189.0, 739.0)]",3314,14,12144.229776736784,182310
"[(897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (921.0, 964.0), (898.0, 898.0), (761.0, 772.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (901.0, 639.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (628.0, 311.0), (549.0, 329.0), (501.0, 287.0), (116.0, 69.0), (278.0, 434.0), (444.0, 428.0), (437.0, 601.0), (2.0, 897.0), (98.0, 711.0), (528.0, 794.0), (273.0, 105.0), (101.0, 482.0), (328.0, 489.0), (345.0, 560.0), (276.0, 666.0), (220.0, 307.0), (3.0, 517.0), (213.0, 639.0), (45.0, 549.0), (189.0, 739.0), (371.0, 429.0), (330.0, 410.0), (436.0, 619.0)]",9129,15,12144.81831055945,502129
"[(494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (628.0, 311.0), (549.0, 329.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (921.0, 964.0), (901.0, 639.0), (898.0, 898.0), (528.0, 794.0), (436.0, 619.0), (116.0, 69.0), (273.0, 105.0), (278.0, 434.0), (3.0, 517.0), (328.0, 489.0), (98.0, 711.0), (2.0, 897.0), (330.0, 410.0), (345.0, 560.0), (437.0, 601.0), (444.0, 428.0), (371.0, 429.0), (189.0, 739.0), (220.0, 307.0), (276.0, 666.0), (45.0, 549.0), (101.0, 482.0), (213.0, 639.0)]",11015,16,12157.424621080272,605823
"[(602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (921.0, 964.0), (898.0, 898.0), (761.0, 772.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (901.0, 639.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (628.0, 311.0), (549.0, 329.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (444.0, 428.0), (330.0, 410.0), (528.0, 794.0), (436.0, 619.0), (437.0, 601.0), (278.0, 434.0), (276.0, 666.0), (220.0, 307.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (2.0, 897.0), (45.0, 549.0), (328.0, 489.0), (213.0, 639.0), (189.0, 739.0), (116.0, 69.0), (273.0, 105.0), (3.0, 517.0), (371.0, 429.0)]",11792,17,12162.740853570174,648568
"[(921.0, 964.0), (898.0, 898.0), (761.0, 772.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (901.0, 639.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (549.0, 329.0), (628.0, 311.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (436.0, 619.0), (444.0, 428.0), (273.0, 105.0), (220.0, 307.0), (328.0, 489.0), (3.0, 517.0), (116.0, 69.0), (213.0, 639.0), (98.0, 711.0), (45.0, 549.0), (345.0, 560.0), (330.0, 410.0), (278.0, 434.0), (276.0, 666.0), (189.0, 739.0), (2.0, 897.0), (528.0, 794.0), (437.0, 601.0), (101.0, 482.0), (371.0, 429.0)]",11420,18,12163.264700791367,628102
"[(643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (628.0, 311.0), (549.0, 329.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (921.0, 964.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (901.0, 639.0), (898.0, 898.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (371.0, 429.0), (330.0, 410.0), (3.0, 517.0), (189.0, 739.0), (101.0, 482.0), (213.0, 639.0), (98.0, 711.0), (45.0, 549.0), (328.0, 489.0), (2.0, 897.0), (278.0, 434.0), (273.0, 105.0), (444.0, 428.0), (437.0, 601.0), (436.0, 619.0), (276.0, 666.0), (220.0, 307.0), (116.0, 69.0), (528.0, 794.0), (345.0, 560.0)]",11716,19,12169.257459908817,644395
"[(921.0, 964.0), (898.0, 898.0), (761.0, 772.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (901.0, 639.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (628.0, 311.0), (549.0, 329.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (371.0, 429.0), (101.0, 482.0), (189.0, 739.0), (2.0, 897.0), (345.0, 560.0), (436.0, 619.0), (444.0, 428.0), (3.0, 517.0), (45.0, 549.0), (98.0, 711.0), (330.0, 410.0), (220.0, 307.0), (116.0, 69.0), (278.0, 434.0), (273.0, 105.0), (213.0, 639.0), (276.0, 666.0), (437.0, 601.0), (328.0, 489.0), (528.0, 794.0)]",9069,20,12170.327072301687,498830
"[(898.0, 898.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (549.0, 329.0), (628.0, 311.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (921.0, 964.0), (901.0, 639.0), (528.0, 794.0), (101.0, 482.0), (45.0, 549.0), (2.0, 897.0), (276.0, 666.0), (345.0, 560.0), (213.0, 639.0), (437.0, 601.0), (273.0, 105.0), (116.0, 69.0), (444.0, 428.0), (3.0, 517.0), (189.0, 739.0), (98.0, 711.0), (436.0, 619.0), (330.0, 410.0), (371.0, 429.0), (328.0, 489.0), (220.0, 307.0), (278.0, 434.0)]",5655,21,12189.15318371321,311053
"[(796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (921.0, 964.0), (901.0, 639.0), (898.0, 898.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (628.0, 311.0), (549.0, 329.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (371.0, 429.0), (101.0, 482.0), (189.0, 739.0), (2.0, 897.0), (98.0, 711.0), (213.0, 639.0), (276.0, 666.0), (528.0, 794.0), (436.0, 619.0), (330.0, 410.0), (643.0, 404.0), (684.0, 273.0), (938.0, 646.0), (875.0, 407.0), (862.0, 361.0), (328.0, 489.0), (345.0, 560.0), (278.0, 434.0), (758.0, 405.0), (437.0, 601.0), (45.0, 549.0), (3.0, 517.0), (220.0, 307.0), (116.0, 69.0), (273.0, 105.0), (444.0, 428.0)]",10164,22,12194.291443035801,559045
"[(796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (921.0, 964.0), (898.0, 898.0), (761.0, 772.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (837.0, 787.0), (901.0, 639.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (628.0, 311.0), (549.0, 329.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (2.0, 897.0), (213.0, 639.0), (436.0, 619.0), (528.0, 794.0), (98.0, 711.0), (220.0, 307.0), (273.0, 105.0), (101.0, 482.0), (330.0, 410.0), (371.0, 429.0), (444.0, 428.0), (45.0, 549.0), (116.0, 69.0), (3.0, 517.0), (189.0, 739.0), (276.0, 666.0), (278.0, 434.0), (345.0, 560.0), (328.0, 489.0), (437.0, 601.0)]",8388,23,12218.571307643466,461366
"[(897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (921.0, 964.0), (901.0, 639.0), (898.0, 898.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (628.0, 311.0), (549.0, 329.0), (501.0, 287.0), (273.0, 105.0), (116.0, 69.0), (528.0, 794.0), (220.0, 307.0), (436.0, 619.0), (276.0, 666.0), (345.0, 560.0), (45.0, 549.0), (371.0, 429.0), (101.0, 482.0), (278.0, 434.0), (3.0, 517.0), (2.0, 897.0), (98.0, 711.0), (328.0, 489.0), (444.0, 428.0), (437.0, 601.0), (189.0, 739.0), (213.0, 639.0), (330.0, 410.0)]",6975,24,12228.654027990564,383642
"[(684.0, 273.0), (549.0, 329.0), (628.0, 311.0), (501.0, 287.0), (897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (921.0, 964.0), (528.0, 794.0), (901.0, 639.0), (898.0, 898.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (437.0, 601.0), (189.0, 739.0), (276.0, 666.0), (45.0, 549.0), (3.0, 517.0), (213.0, 639.0), (2.0, 897.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (220.0, 307.0), (328.0, 489.0), (278.0, 434.0), (330.0, 410.0), (273.0, 105.0), (116.0, 69.0), (436.0, 619.0), (758.0, 405.0), (371.0, 429.0), (444.0, 428.0)]",2101,25,12237.948131468023,115581
"[(897.0, 324.0), (951.0, 209.0), (774.0, 130.0), (708.0, 99.0), (508.0, 31.0), (602.0, 68.0), (796.0, 310.0), (929.0, 389.0), (908.0, 534.0), (704.0, 995.0), (493.0, 970.0), (573.0, 903.0), (761.0, 772.0), (837.0, 787.0), (921.0, 964.0), (901.0, 639.0), (898.0, 898.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0), (964.0, 726.0), (862.0, 361.0), (875.0, 407.0), (938.0, 646.0), (643.0, 404.0), (758.0, 405.0), (684.0, 273.0), (628.0, 311.0), (549.0, 329.0), (501.0, 287.0), (444.0, 428.0), (189.0, 739.0), (213.0, 639.0), (101.0, 482.0), (45.0, 549.0), (436.0, 619.0), (437.0, 601.0), (528.0, 794.0), (276.0, 666.0), (345.0, 560.0), (328.0, 489.0), (98.0, 711.0), (116.0, 69.0), (2.0, 897.0), (220.0, 307.0), (3.0, 517.0), (330.0, 410.0), (278.0, 434.0), (273.0, 105.0), (371.0, 429.0)]",8369,26,12243.131235330457,460292
