pos,generation,rank,score,id
"[(951.0, 209.0), (929.0, 389.0), (901.0, 639.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (938.0, 646.0), (837.0, 787.0), (730.0, 742.0), (628.0, 311.0), (684.0, 273.0), (796.0, 310.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (2.0, 897.0), (437.0, 601.0), (494.0, 898.0), (549.0, 329.0), (444.0, 428.0), (643.0, 404.0), (213.0, 639.0), (528.0, 794.0), (276.0, 666.0), (758.0, 405.0), (964.0, 726.0), (345.0, 560.0), (328.0, 489.0), (436.0, 619.0), (774.0, 130.0), (501.0, 287.0), (189.0, 739.0), (98.0, 711.0), (101.0, 482.0), (273.0, 105.0), (220.0, 307.0), (708.0, 99.0), (921.0, 964.0), (875.0, 407.0), (371.0, 429.0), (330.0, 410.0), (862.0, 361.0), (573.0, 903.0), (493.0, 970.0), (897.0, 324.0), (908.0, 534.0), (724.0, 631.0)]",89,11,17108.69431211947,5333
"[(875.0, 407.0), (897.0, 324.0), (951.0, 209.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (437.0, 601.0), (761.0, 772.0), (371.0, 429.0), (220.0, 307.0), (276.0, 666.0), (213.0, 639.0), (328.0, 489.0), (330.0, 410.0), (774.0, 130.0), (862.0, 361.0), (628.0, 311.0), (436.0, 619.0), (2.0, 897.0), (921.0, 964.0), (345.0, 560.0), (643.0, 404.0), (549.0, 329.0), (273.0, 105.0), (898.0, 898.0), (684.0, 273.0), (98.0, 711.0), (528.0, 794.0), (704.0, 995.0), (493.0, 970.0), (494.0, 898.0), (573.0, 903.0), (501.0, 287.0), (929.0, 389.0), (724.0, 631.0), (901.0, 639.0), (758.0, 405.0), (796.0, 310.0), (730.0, 742.0), (189.0, 739.0), (101.0, 482.0), (444.0, 428.0), (908.0, 534.0), (938.0, 646.0), (837.0, 787.0), (964.0, 726.0)]",170,12,17133.686139342328,10212
"[(921.0, 964.0), (929.0, 389.0), (684.0, 273.0), (501.0, 287.0), (549.0, 329.0), (273.0, 105.0), (189.0, 739.0), (98.0, 711.0), (345.0, 560.0), (101.0, 482.0), (528.0, 794.0), (494.0, 898.0), (875.0, 407.0), (897.0, 324.0), (796.0, 310.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (220.0, 307.0), (276.0, 666.0), (2.0, 897.0), (938.0, 646.0), (573.0, 903.0), (493.0, 970.0), (444.0, 428.0), (724.0, 631.0), (730.0, 742.0), (328.0, 489.0), (908.0, 534.0), (901.0, 639.0), (704.0, 995.0), (837.0, 787.0), (761.0, 772.0), (898.0, 898.0), (437.0, 601.0), (330.0, 410.0), (628.0, 311.0), (643.0, 404.0), (436.0, 619.0), (371.0, 429.0), (964.0, 726.0), (951.0, 209.0), (774.0, 130.0), (862.0, 361.0), (758.0, 405.0), (213.0, 639.0), (708.0, 99.0)]",168,13,17155.07797850231,10070
"[(704.0, 995.0), (901.0, 639.0), (837.0, 787.0), (730.0, 742.0), (724.0, 631.0), (528.0, 794.0), (573.0, 903.0), (921.0, 964.0), (964.0, 726.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (371.0, 429.0), (220.0, 307.0), (276.0, 666.0), (213.0, 639.0), (328.0, 489.0), (330.0, 410.0), (774.0, 130.0), (862.0, 361.0), (929.0, 389.0), (908.0, 534.0), (628.0, 311.0), (189.0, 739.0), (345.0, 560.0), (101.0, 482.0), (273.0, 105.0), (758.0, 405.0), (643.0, 404.0), (951.0, 209.0), (875.0, 407.0), (436.0, 619.0), (684.0, 273.0), (437.0, 601.0), (938.0, 646.0), (761.0, 772.0), (444.0, 428.0), (493.0, 970.0), (796.0, 310.0), (549.0, 329.0), (501.0, 287.0), (98.0, 711.0), (494.0, 898.0), (2.0, 897.0), (898.0, 898.0), (897.0, 324.0)]",195,14,17207.30920745987,11695
"[(898.0, 898.0), (704.0, 995.0), (938.0, 646.0), (837.0, 787.0), (730.0, 742.0), (724.0, 631.0), (528.0, 794.0), (493.0, 970.0), (628.0, 311.0), (684.0, 273.0), (796.0, 310.0), (602.0, 68.0), (3.0, 517.0), (45.0, 549.0), (220.0, 307.0), (371.0, 429.0), (276.0, 666.0), (98.0, 711.0), (2.0, 897.0), (101.0, 482.0), (494.0, 898.0), (328.0, 489.0), (213.0, 639.0), (189.0, 739.0), (549.0, 329.0), (436.0, 619.0), (964.0, 726.0), (875.0, 407.0), (901.0, 639.0), (908.0, 534.0), (862.0, 361.0), (897.0, 324.0), (761.0, 772.0), (501.0, 287.0), (758.0, 405.0), (573.0, 903.0), (929.0, 389.0), (951.0, 209.0), (508.0, 31.0), (330.0, 410.0), (643.0, 404.0), (708.0, 99.0), (273.0, 105.0), (444.0, 428.0), (278.0, 434.0), (345.0, 560.0), (116.0, 69.0), (774.0, 130.0), (921.0, 964.0), (437.0, 601.0)]",153,15,17216.44862113135,9210
"[(684.0, 273.0), (501.0, 287.0), (549.0, 329.0), (273.0, 105.0), (189.0, 739.0), (98.0, 711.0), (345.0, 560.0), (101.0, 482.0), (528.0, 794.0), (494.0, 898.0), (875.0, 407.0), (897.0, 324.0), (951.0, 209.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (437.0, 601.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (328.0, 489.0), (908.0, 534.0), (643.0, 404.0), (628.0, 311.0), (444.0, 428.0), (276.0, 666.0), (837.0, 787.0), (964.0, 726.0), (938.0, 646.0), (758.0, 405.0), (929.0, 389.0), (2.0, 897.0), (730.0, 742.0), (493.0, 970.0), (862.0, 361.0), (796.0, 310.0), (921.0, 964.0), (901.0, 639.0), (573.0, 903.0), (774.0, 130.0), (724.0, 631.0), (330.0, 410.0), (436.0, 619.0), (371.0, 429.0), (213.0, 639.0), (220.0, 307.0)]",169,16,17268.917660107167,10140
"[(3.0, 517.0), (45.0, 549.0), (220.0, 307.0), (371.0, 429.0), (276.0, 666.0), (98.0, 711.0), (2.0, 897.0), (101.0, 482.0), (494.0, 898.0), (328.0, 489.0), (213.0, 639.0), (189.0, 739.0), (628.0, 311.0), (684.0, 273.0), (796.0, 310.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (437.0, 601.0), (875.0, 407.0), (501.0, 287.0), (444.0, 428.0), (758.0, 405.0), (951.0, 209.0), (908.0, 534.0), (724.0, 631.0), (730.0, 742.0), (573.0, 903.0), (330.0, 410.0), (837.0, 787.0), (528.0, 794.0), (273.0, 105.0), (643.0, 404.0), (345.0, 560.0), (549.0, 329.0), (493.0, 970.0), (862.0, 361.0), (929.0, 389.0), (964.0, 726.0), (898.0, 898.0), (704.0, 995.0), (761.0, 772.0), (436.0, 619.0), (897.0, 324.0), (938.0, 646.0), (901.0, 639.0), (708.0, 99.0), (774.0, 130.0), (921.0, 964.0)]",167,17,17274.879532409184,10045
"[(3.0, 517.0), (45.0, 549.0), (220.0, 307.0), (371.0, 429.0), (276.0, 666.0), (98.0, 711.0), (2.0, 897.0), (101.0, 482.0), (494.0, 898.0), (328.0, 489.0), (213.0, 639.0), (189.0, 739.0), (493.0, 970.0), (704.0, 995.0), (901.0, 639.0), (528.0, 794.0), (837.0, 787.0), (862.0, 361.0), (774.0, 130.0), (708.0, 99.0), (573.0, 903.0), (921.0, 964.0), (929.0, 389.0), (951.0, 209.0), (508.0, 31.0), (643.0, 404.0), (761.0, 772.0), (908.0, 534.0), (938.0, 646.0), (436.0, 619.0), (273.0, 105.0), (116.0, 69.0), (501.0, 287.0), (330.0, 410.0), (549.0, 329.0), (898.0, 898.0), (724.0, 631.0), (730.0, 742.0), (897.0, 324.0), (444.0, 428.0), (628.0, 311.0), (437.0, 601.0), (684.0, 273.0), (602.0, 68.0), (796.0, 310.0), (964.0, 726.0), (875.0, 407.0), (345.0, 560.0), (278.0, 434.0), (758.0, 405.0)]",176,18,17304.195125205155,10547
"[(704.0, 995.0), (938.0, 646.0), (837.0, 787.0), (730.0, 742.0), (724.0, 631.0), (528.0, 794.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (964.0, 726.0), (951.0, 209.0), (708.0, 99.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (371.0, 429.0), (220.0, 307.0), (276.0, 666.0), (213.0, 639.0), (328.0, 489.0), (330.0, 410.0), (774.0, 130.0), (862.0, 361.0), (628.0, 311.0), (501.0, 287.0), (875.0, 407.0), (189.0, 739.0), (273.0, 105.0), (684.0, 273.0), (901.0, 639.0), (101.0, 482.0), (444.0, 428.0), (796.0, 310.0), (437.0, 601.0), (761.0, 772.0), (758.0, 405.0), (897.0, 324.0), (898.0, 898.0), (436.0, 619.0), (494.0, 898.0), (2.0, 897.0), (549.0, 329.0), (345.0, 560.0), (98.0, 711.0), (643.0, 404.0), (908.0, 534.0), (929.0, 389.0)]",151,19,17342.094207636004,9070
"[(938.0, 646.0), (761.0, 772.0), (875.0, 407.0), (897.0, 324.0), (796.0, 310.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (220.0, 307.0), (371.0, 429.0), (276.0, 666.0), (98.0, 711.0), (2.0, 897.0), (101.0, 482.0), (494.0, 898.0), (328.0, 489.0), (213.0, 639.0), (189.0, 739.0), (444.0, 428.0), (862.0, 361.0), (951.0, 209.0), (273.0, 105.0), (708.0, 99.0), (704.0, 995.0), (724.0, 631.0), (549.0, 329.0), (436.0, 619.0), (437.0, 601.0), (330.0, 410.0), (501.0, 287.0), (493.0, 970.0), (345.0, 560.0), (901.0, 639.0), (921.0, 964.0), (730.0, 742.0), (964.0, 726.0), (643.0, 404.0), (528.0, 794.0), (573.0, 903.0), (684.0, 273.0), (898.0, 898.0), (908.0, 534.0), (774.0, 130.0), (929.0, 389.0), (758.0, 405.0), (628.0, 311.0), (837.0, 787.0)]",146,20,17357.20650109746,8764
"[(116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (371.0, 429.0), (220.0, 307.0), (276.0, 666.0), (2.0, 897.0), (98.0, 711.0), (493.0, 970.0), (704.0, 995.0), (901.0, 639.0), (837.0, 787.0), (730.0, 742.0), (724.0, 631.0), (528.0, 794.0), (573.0, 903.0), (921.0, 964.0), (964.0, 726.0), (951.0, 209.0), (708.0, 99.0), (437.0, 601.0), (330.0, 410.0), (444.0, 428.0), (684.0, 273.0), (436.0, 619.0), (213.0, 639.0), (494.0, 898.0), (189.0, 739.0), (273.0, 105.0), (862.0, 361.0), (875.0, 407.0), (628.0, 311.0), (101.0, 482.0), (602.0, 68.0), (898.0, 898.0), (328.0, 489.0), (345.0, 560.0), (774.0, 130.0), (501.0, 287.0), (549.0, 329.0), (929.0, 389.0), (508.0, 31.0), (908.0, 534.0), (643.0, 404.0), (758.0, 405.0), (796.0, 310.0), (897.0, 324.0), (761.0, 772.0), (938.0, 646.0)]",152,21,17369.51145030881,9105
"[(875.0, 407.0), (897.0, 324.0), (796.0, 310.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (220.0, 307.0), (276.0, 666.0), (2.0, 897.0), (898.0, 898.0), (704.0, 995.0), (938.0, 646.0), (837.0, 787.0), (730.0, 742.0), (724.0, 631.0), (528.0, 794.0), (493.0, 970.0), (573.0, 903.0), (921.0, 964.0), (964.0, 726.0), (951.0, 209.0), (371.0, 429.0), (684.0, 273.0), (328.0, 489.0), (330.0, 410.0), (643.0, 404.0), (273.0, 105.0), (501.0, 287.0), (908.0, 534.0), (98.0, 711.0), (549.0, 329.0), (708.0, 99.0), (444.0, 428.0), (761.0, 772.0), (437.0, 601.0), (345.0, 560.0), (436.0, 619.0), (213.0, 639.0), (758.0, 405.0), (862.0, 361.0), (101.0, 482.0), (189.0, 739.0), (494.0, 898.0), (628.0, 311.0), (929.0, 389.0), (901.0, 639.0), (774.0, 130.0)]",195,22,17376.454614474507,11693
"[(684.0, 273.0), (796.0, 310.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (371.0, 429.0), (220.0, 307.0), (276.0, 666.0), (98.0, 711.0), (2.0, 897.0), (101.0, 482.0), (494.0, 898.0), (328.0, 489.0), (213.0, 639.0), (189.0, 739.0), (444.0, 428.0), (862.0, 361.0), (837.0, 787.0), (704.0, 995.0), (708.0, 99.0), (724.0, 631.0), (549.0, 329.0), (437.0, 601.0), (493.0, 970.0), (643.0, 404.0), (774.0, 130.0), (573.0, 903.0), (901.0, 639.0), (436.0, 619.0), (929.0, 389.0), (951.0, 209.0), (345.0, 560.0), (908.0, 534.0), (921.0, 964.0), (528.0, 794.0), (730.0, 742.0), (761.0, 772.0), (898.0, 898.0), (964.0, 726.0), (938.0, 646.0), (897.0, 324.0), (875.0, 407.0), (628.0, 311.0), (273.0, 105.0), (330.0, 410.0), (758.0, 405.0), (501.0, 287.0)]",129,23,17376.61178881711,7756
"[(901.0, 639.0), (628.0, 311.0), (684.0, 273.0), (796.0, 310.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (2.0, 897.0), (437.0, 601.0), (494.0, 898.0), (330.0, 410.0), (875.0, 407.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (938.0, 646.0), (837.0, 787.0), (730.0, 742.0), (724.0, 631.0), (528.0, 794.0), (493.0, 970.0), (98.0, 711.0), (444.0, 428.0), (345.0, 560.0), (501.0, 287.0), (189.0, 739.0), (964.0, 726.0), (908.0, 534.0), (276.0, 666.0), (101.0, 482.0), (273.0, 105.0), (220.0, 307.0), (573.0, 903.0), (774.0, 130.0), (897.0, 324.0), (708.0, 99.0), (758.0, 405.0), (549.0, 329.0), (862.0, 361.0), (929.0, 389.0), (328.0, 489.0), (213.0, 639.0), (371.0, 429.0), (436.0, 619.0), (921.0, 964.0), (951.0, 209.0), (643.0, 404.0)]",140,24,17390.877186281956,8436
"[(684.0, 273.0), (501.0, 287.0), (549.0, 329.0), (273.0, 105.0), (189.0, 739.0), (98.0, 711.0), (345.0, 560.0), (101.0, 482.0), (528.0, 794.0), (494.0, 898.0), (628.0, 311.0), (862.0, 361.0), (796.0, 310.0), (602.0, 68.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (220.0, 307.0), (371.0, 429.0), (276.0, 666.0), (2.0, 897.0), (774.0, 130.0), (724.0, 631.0), (573.0, 903.0), (437.0, 601.0), (761.0, 772.0), (951.0, 209.0), (708.0, 99.0), (436.0, 619.0), (929.0, 389.0), (964.0, 726.0), (837.0, 787.0), (897.0, 324.0), (875.0, 407.0), (938.0, 646.0), (493.0, 970.0), (921.0, 964.0), (730.0, 742.0), (901.0, 639.0), (908.0, 534.0), (213.0, 639.0), (758.0, 405.0), (704.0, 995.0), (898.0, 898.0), (444.0, 428.0), (643.0, 404.0), (328.0, 489.0), (330.0, 410.0)]",185,25,17394.25907177241,11135
"[(276.0, 666.0), (98.0, 711.0), (2.0, 897.0), (101.0, 482.0), (494.0, 898.0), (328.0, 489.0), (213.0, 639.0), (189.0, 739.0), (628.0, 311.0), (684.0, 273.0), (796.0, 310.0), (602.0, 68.0), (897.0, 324.0), (951.0, 209.0), (708.0, 99.0), (508.0, 31.0), (116.0, 69.0), (278.0, 434.0), (3.0, 517.0), (45.0, 549.0), (437.0, 601.0), (761.0, 772.0), (898.0, 898.0), (929.0, 389.0), (730.0, 742.0), (704.0, 995.0), (724.0, 631.0), (862.0, 361.0), (493.0, 970.0), (774.0, 130.0), (758.0, 405.0), (549.0, 329.0), (501.0, 287.0), (938.0, 646.0), (875.0, 407.0), (220.0, 307.0), (908.0, 534.0), (436.0, 619.0), (444.0, 428.0), (330.0, 410.0), (273.0, 105.0), (371.0, 429.0), (345.0, 560.0), (901.0, 639.0), (643.0, 404.0), (921.0, 964.0), (573.0, 903.0), (837.0, 787.0), (964.0, 726.0), (528.0, 794.0)]",176,26,17409.525831954445,10578
