pos,generation,rank,score,id
"[(189.0, 739.0), (493.0, 970.0), (938.0, 646.0), (897.0, 324.0), (774.0, 130.0), (796.0, 310.0), (724.0, 631.0), (437.0, 601.0), (436.0, 619.0), (328.0, 489.0), (330.0, 410.0), (3.0, 517.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (45.0, 549.0), (220.0, 307.0), (508.0, 31.0), (862.0, 361.0), (875.0, 407.0), (708.0, 99.0), (758.0, 405.0), (444.0, 428.0), (837.0, 787.0), (929.0, 389.0), (964.0, 726.0), (278.0, 434.0), (602.0, 68.0), (501.0, 287.0), (901.0, 639.0), (761.0, 772.0), (921.0, 964.0), (908.0, 534.0), (528.0, 794.0), (549.0, 329.0), (116.0, 69.0), (273.0, 105.0), (371.0, 429.0), (951.0, 209.0), (730.0, 742.0), (684.0, 273.0), (628.0, 311.0)]",196,11,17439.998542824662,11771
"[(276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (897.0, 324.0), (796.0, 310.0), (508.0, 31.0), (602.0, 68.0), (501.0, 287.0), (220.0, 307.0), (328.0, 489.0), (724.0, 631.0), (901.0, 639.0), (330.0, 410.0), (3.0, 517.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (444.0, 428.0), (437.0, 601.0), (643.0, 404.0), (684.0, 273.0), (774.0, 130.0), (929.0, 389.0), (573.0, 903.0), (898.0, 898.0), (921.0, 964.0), (528.0, 794.0), (862.0, 361.0), (951.0, 209.0), (708.0, 99.0), (273.0, 105.0), (436.0, 619.0), (908.0, 534.0), (730.0, 742.0), (704.0, 995.0), (837.0, 787.0), (493.0, 970.0), (494.0, 898.0), (371.0, 429.0), (758.0, 405.0), (628.0, 311.0), (549.0, 329.0), (761.0, 772.0), (875.0, 407.0), (189.0, 739.0), (938.0, 646.0), (964.0, 726.0)]",57,12,17466.882477359093,3449
"[(602.0, 68.0), (508.0, 31.0), (330.0, 410.0), (3.0, 517.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (761.0, 772.0), (898.0, 898.0), (273.0, 105.0), (929.0, 389.0), (862.0, 361.0), (708.0, 99.0), (444.0, 428.0), (796.0, 310.0), (436.0, 619.0), (501.0, 287.0), (837.0, 787.0), (908.0, 534.0), (684.0, 273.0), (897.0, 324.0), (951.0, 209.0), (875.0, 407.0), (938.0, 646.0), (549.0, 329.0), (220.0, 307.0), (774.0, 130.0), (758.0, 405.0), (730.0, 742.0), (328.0, 489.0), (371.0, 429.0), (573.0, 903.0), (704.0, 995.0), (643.0, 404.0), (724.0, 631.0), (437.0, 601.0), (628.0, 311.0), (494.0, 898.0), (528.0, 794.0)]",123,13,17476.954232621163,7411
"[(345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (796.0, 310.0), (573.0, 903.0), (898.0, 898.0), (528.0, 794.0), (862.0, 361.0), (951.0, 209.0), (708.0, 99.0), (273.0, 105.0), (436.0, 619.0), (908.0, 534.0), (730.0, 742.0), (704.0, 995.0), (437.0, 601.0), (837.0, 787.0), (875.0, 407.0), (278.0, 434.0), (3.0, 517.0), (220.0, 307.0), (213.0, 639.0), (643.0, 404.0), (897.0, 324.0), (938.0, 646.0), (371.0, 429.0), (501.0, 287.0), (628.0, 311.0), (758.0, 405.0), (328.0, 489.0), (330.0, 410.0), (549.0, 329.0), (602.0, 68.0), (508.0, 31.0), (761.0, 772.0), (494.0, 898.0), (724.0, 631.0), (929.0, 389.0), (774.0, 130.0), (116.0, 69.0), (444.0, 428.0), (684.0, 273.0)]",70,14,17482.24740990422,4186
"[(345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (796.0, 310.0), (328.0, 489.0), (929.0, 389.0), (774.0, 130.0), (602.0, 68.0), (628.0, 311.0), (758.0, 405.0), (908.0, 534.0), (951.0, 209.0), (875.0, 407.0), (837.0, 787.0), (761.0, 772.0), (501.0, 287.0), (273.0, 105.0), (3.0, 517.0), (684.0, 273.0), (371.0, 429.0), (330.0, 410.0), (724.0, 631.0), (730.0, 742.0), (220.0, 307.0), (573.0, 903.0), (494.0, 898.0), (116.0, 69.0), (436.0, 619.0), (704.0, 995.0), (938.0, 646.0), (898.0, 898.0), (437.0, 601.0), (528.0, 794.0), (643.0, 404.0), (897.0, 324.0), (508.0, 31.0), (862.0, 361.0), (708.0, 99.0), (549.0, 329.0), (213.0, 639.0), (278.0, 434.0), (444.0, 428.0)]",143,15,17545.010418055735,8592
"[(45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (436.0, 619.0), (345.0, 560.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (328.0, 489.0), (508.0, 31.0), (549.0, 329.0), (437.0, 601.0), (796.0, 310.0), (929.0, 389.0), (758.0, 405.0), (774.0, 130.0), (908.0, 534.0), (724.0, 631.0), (501.0, 287.0), (602.0, 68.0), (628.0, 311.0), (862.0, 361.0), (330.0, 410.0), (528.0, 794.0), (837.0, 787.0), (371.0, 429.0), (730.0, 742.0), (897.0, 324.0), (444.0, 428.0), (684.0, 273.0), (875.0, 407.0), (220.0, 307.0), (761.0, 772.0), (273.0, 105.0), (708.0, 99.0), (951.0, 209.0), (938.0, 646.0)]",174,16,17551.567234635153,10453
"[(901.0, 639.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (436.0, 619.0), (330.0, 410.0), (3.0, 517.0), (345.0, 560.0), (921.0, 964.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (730.0, 742.0), (951.0, 209.0), (528.0, 794.0), (437.0, 601.0), (549.0, 329.0), (628.0, 311.0), (508.0, 31.0), (273.0, 105.0), (371.0, 429.0), (602.0, 68.0), (837.0, 787.0), (501.0, 287.0), (964.0, 726.0), (875.0, 407.0), (938.0, 646.0), (444.0, 428.0), (328.0, 489.0), (220.0, 307.0), (724.0, 631.0), (862.0, 361.0), (758.0, 405.0), (774.0, 130.0), (897.0, 324.0), (908.0, 534.0), (929.0, 389.0), (708.0, 99.0), (684.0, 273.0), (796.0, 310.0)]",176,17,17552.573327377133,10550
"[(345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (796.0, 310.0), (929.0, 389.0), (862.0, 361.0), (708.0, 99.0), (444.0, 428.0), (436.0, 619.0), (501.0, 287.0), (837.0, 787.0), (908.0, 534.0), (684.0, 273.0), (897.0, 324.0), (951.0, 209.0), (508.0, 31.0), (278.0, 434.0), (549.0, 329.0), (758.0, 405.0), (938.0, 646.0), (730.0, 742.0), (573.0, 903.0), (494.0, 898.0), (628.0, 311.0), (875.0, 407.0), (643.0, 404.0), (330.0, 410.0), (371.0, 429.0), (761.0, 772.0), (704.0, 995.0), (213.0, 639.0), (774.0, 130.0), (724.0, 631.0), (898.0, 898.0), (437.0, 601.0), (273.0, 105.0), (220.0, 307.0), (602.0, 68.0), (3.0, 517.0), (328.0, 489.0), (528.0, 794.0), (116.0, 69.0)]",124,18,17586.948762356747,7458
"[(189.0, 739.0), (493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (345.0, 560.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (328.0, 489.0), (938.0, 646.0), (501.0, 287.0), (796.0, 310.0), (508.0, 31.0), (862.0, 361.0), (875.0, 407.0), (837.0, 787.0), (549.0, 329.0), (724.0, 631.0), (371.0, 429.0), (602.0, 68.0), (437.0, 601.0), (908.0, 534.0), (273.0, 105.0), (220.0, 307.0), (684.0, 273.0), (758.0, 405.0), (929.0, 389.0), (708.0, 99.0), (897.0, 324.0), (628.0, 311.0), (951.0, 209.0), (444.0, 428.0), (330.0, 410.0), (436.0, 619.0), (774.0, 130.0), (528.0, 794.0), (730.0, 742.0)]",164,19,17618.40504098467,9836
"[(278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (938.0, 646.0), (897.0, 324.0), (774.0, 130.0), (796.0, 310.0), (724.0, 631.0), (437.0, 601.0), (436.0, 619.0), (328.0, 489.0), (330.0, 410.0), (3.0, 517.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (549.0, 329.0), (708.0, 99.0), (758.0, 405.0), (643.0, 404.0), (951.0, 209.0), (730.0, 742.0), (684.0, 273.0), (875.0, 407.0), (929.0, 389.0), (444.0, 428.0), (573.0, 903.0), (494.0, 898.0), (921.0, 964.0), (501.0, 287.0), (908.0, 534.0), (628.0, 311.0), (602.0, 68.0), (273.0, 105.0), (862.0, 361.0), (837.0, 787.0), (220.0, 307.0), (371.0, 429.0), (508.0, 31.0), (964.0, 726.0), (704.0, 995.0), (528.0, 794.0), (898.0, 898.0), (761.0, 772.0), (901.0, 639.0)]",162,20,17643.946558495845,9743
"[(964.0, 726.0), (901.0, 639.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (436.0, 619.0), (330.0, 410.0), (3.0, 517.0), (345.0, 560.0), (921.0, 964.0), (528.0, 794.0), (862.0, 361.0), (951.0, 209.0), (708.0, 99.0), (273.0, 105.0), (908.0, 534.0), (730.0, 742.0), (837.0, 787.0), (493.0, 970.0), (684.0, 273.0), (328.0, 489.0), (2.0, 897.0), (101.0, 482.0), (437.0, 601.0), (371.0, 429.0), (213.0, 639.0), (276.0, 666.0), (189.0, 739.0), (929.0, 389.0), (897.0, 324.0), (875.0, 407.0), (549.0, 329.0), (501.0, 287.0), (758.0, 405.0), (938.0, 646.0), (602.0, 68.0), (796.0, 310.0), (774.0, 130.0), (724.0, 631.0), (444.0, 428.0), (278.0, 434.0), (98.0, 711.0), (116.0, 69.0), (45.0, 549.0), (628.0, 311.0), (508.0, 31.0), (220.0, 307.0)]",127,21,17697.628836717275,7614
"[(602.0, 68.0), (628.0, 311.0), (758.0, 405.0), (908.0, 534.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (345.0, 560.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (938.0, 646.0), (897.0, 324.0), (774.0, 130.0), (796.0, 310.0), (724.0, 631.0), (437.0, 601.0), (436.0, 619.0), (328.0, 489.0), (951.0, 209.0), (528.0, 794.0), (862.0, 361.0), (508.0, 31.0), (964.0, 726.0), (901.0, 639.0), (875.0, 407.0), (549.0, 329.0), (444.0, 428.0), (708.0, 99.0), (929.0, 389.0), (684.0, 273.0), (273.0, 105.0), (837.0, 787.0), (220.0, 307.0), (730.0, 742.0), (921.0, 964.0), (501.0, 287.0), (371.0, 429.0), (330.0, 410.0)]",160,22,17725.33504376175,9589
"[(101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (328.0, 489.0), (508.0, 31.0), (549.0, 329.0), (437.0, 601.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (796.0, 310.0), (929.0, 389.0), (774.0, 130.0), (602.0, 68.0), (628.0, 311.0), (758.0, 405.0), (908.0, 534.0), (761.0, 772.0), (436.0, 619.0), (528.0, 794.0), (501.0, 287.0), (684.0, 273.0), (345.0, 560.0), (189.0, 739.0), (330.0, 410.0), (708.0, 99.0), (862.0, 361.0), (875.0, 407.0), (273.0, 105.0), (837.0, 787.0), (444.0, 428.0), (643.0, 404.0), (371.0, 429.0), (938.0, 646.0), (573.0, 903.0), (45.0, 549.0), (220.0, 307.0), (493.0, 970.0), (898.0, 898.0), (897.0, 324.0), (951.0, 209.0), (704.0, 995.0), (494.0, 898.0), (730.0, 742.0), (724.0, 631.0)]",180,23,17774.38010848605,10826
"[(345.0, 560.0), (101.0, 482.0), (3.0, 517.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (493.0, 970.0), (724.0, 631.0), (437.0, 601.0), (436.0, 619.0), (328.0, 489.0), (330.0, 410.0), (921.0, 964.0), (929.0, 389.0), (862.0, 361.0), (371.0, 429.0), (573.0, 903.0), (901.0, 639.0), (758.0, 405.0), (643.0, 404.0), (494.0, 898.0), (501.0, 287.0), (220.0, 307.0), (938.0, 646.0), (897.0, 324.0), (508.0, 31.0), (708.0, 99.0), (684.0, 273.0), (273.0, 105.0), (704.0, 995.0), (908.0, 534.0), (549.0, 329.0), (444.0, 428.0), (761.0, 772.0), (898.0, 898.0), (837.0, 787.0), (730.0, 742.0), (774.0, 130.0), (602.0, 68.0), (796.0, 310.0), (951.0, 209.0), (964.0, 726.0), (528.0, 794.0), (875.0, 407.0), (628.0, 311.0)]",187,24,17774.760298017318,11245
"[(330.0, 410.0), (3.0, 517.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (213.0, 639.0), (116.0, 69.0), (278.0, 434.0), (45.0, 549.0), (189.0, 739.0), (273.0, 105.0), (436.0, 619.0), (908.0, 534.0), (730.0, 742.0), (704.0, 995.0), (837.0, 787.0), (493.0, 970.0), (494.0, 898.0), (371.0, 429.0), (758.0, 405.0), (628.0, 311.0), (549.0, 329.0), (929.0, 389.0), (220.0, 307.0), (437.0, 601.0), (708.0, 99.0), (951.0, 209.0), (774.0, 130.0), (862.0, 361.0), (898.0, 898.0), (921.0, 964.0), (897.0, 324.0), (964.0, 726.0), (528.0, 794.0), (684.0, 273.0), (901.0, 639.0), (938.0, 646.0), (724.0, 631.0), (602.0, 68.0), (796.0, 310.0), (761.0, 772.0), (573.0, 903.0), (444.0, 428.0), (643.0, 404.0), (875.0, 407.0), (508.0, 31.0), (328.0, 489.0), (501.0, 287.0)]",112,25,17787.20181938229,6719
"[(493.0, 970.0), (921.0, 964.0), (964.0, 726.0), (901.0, 639.0), (796.0, 310.0), (328.0, 489.0), (929.0, 389.0), (774.0, 130.0), (602.0, 68.0), (628.0, 311.0), (758.0, 405.0), (908.0, 534.0), (761.0, 772.0), (898.0, 898.0), (704.0, 995.0), (494.0, 898.0), (573.0, 903.0), (643.0, 404.0), (345.0, 560.0), (101.0, 482.0), (98.0, 711.0), (276.0, 666.0), (2.0, 897.0), (3.0, 517.0), (213.0, 639.0), (837.0, 787.0), (730.0, 742.0), (708.0, 99.0), (436.0, 619.0), (528.0, 794.0), (938.0, 646.0), (278.0, 434.0), (45.0, 549.0), (501.0, 287.0), (220.0, 307.0), (724.0, 631.0), (330.0, 410.0), (684.0, 273.0), (951.0, 209.0), (897.0, 324.0), (549.0, 329.0), (189.0, 739.0), (508.0, 31.0), (371.0, 429.0), (437.0, 601.0), (273.0, 105.0), (116.0, 69.0), (444.0, 428.0), (875.0, 407.0), (862.0, 361.0)]",147,26,17800.062907927284,8849
